Name,Bus ID,Bus Name,Long Name,ServiceStatus,Commission Date,Retirement Date,DevStatus,Area Name,Region Name,State
Red Hawk CC4b,14981,RED-FUT8,RedhawkCC4 (Total CC Plant),#TRUE#,#2025-04-15#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Sundance AZ 01,14990,SUN G1,Sundance Energy CT1,#TRUE#,#2002-05-01#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Sundance AZ 02,14991,SUN G2,Sundance Energy CT2,#TRUE#,#2002-05-01#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Sundance AZ 03,14992,SUN G3,Sundance Energy CT3,#TRUE#,#2002-05-01#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Sundance AZ 04,14993,SUN G4,Sundance Energy CT4,#TRUE#,#2002-05-01#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Sundance AZ 05,14994,SUN G5,Sundance Energy CT5,#TRUE#,#2002-05-01#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Sundance AZ 06,14995,SUN G6,Sundance Energy CT6,#TRUE#,#2002-05-01#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Sundance AZ 07,14996,SUN G7,Sundance Energy CT7,#TRUE#,#2002-05-01#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Sundance AZ 08,14997,SUN G8,Sundance Energy CT8,#TRUE#,#2002-05-01#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Sundance AZ 09,14998,SUN G9,Sundance Energy CT9,#TRUE#,#2002-05-01#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Sundance AZ 10,14999,SUN G10,Sundance Energy CT10,#TRUE#,#2002-05-01#,#2050-12-31#,Existing,AZPS,SW_AZPS,AZ
Mesquite Solar 5,15090,HASSYAMP,NA,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,CA
SILVER RIDGE MOUNT SIGNAL 3,15090,HASSYAMP,NA,#TRUE#,#2014-12-13#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,CA
Future Solar (4),15096,CHUKAR,SRP_LandRadd_T3,#TRUE#,#2023-12-31#,#2050-12-31#,Future-Conceptual,SRP,SW_SRP,AZ
Desert Basin CC1a,15140,DBG-CT1,DesertBasinCC (Total CC Plant),#TRUE#,#2014-04-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Desert Basin CC1b,15141,DBG-CT2,DesertBasinCC (Total CC Plant),#TRUE#,#2014-04-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Arlington Valley CC1a,15145,ARL-CT1,ArlingtonValleyCC (Total CC Plant),#TRUE#,#2002-07-01#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,AZ
Arlington Valley CC1b,15146,ARL-CT2,ArlingtonValleyCC (Total CC Plant),#TRUE#,#2002-07-01#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,AZ
HarquahalaCC1-Total,15157,HGC-CT1,HarquahalaCC1 (Total CC Plant),#TRUE#,#2003-09-01#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,AZ
HarquahalaCC2-Total,15159,HGC-CT2,HarquahalaCC2 (Total CC Plant),#TRUE#,#2003-09-01#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,AZ
HarquahalaCC3-Total,15161,HGC-CT3,HarquahalaCC3 (Total CC Plant),#TRUE#,#2003-09-01#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,AZ
Mesquite CC1a,15164,MES-CT1,MesquiteCC1 (Total CC Plant),#TRUE#,#2003-06-01#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,AZ
Mesquite CC1b,15165,MES-CT2,MesquiteCC1 (Total CC Plant),#TRUE#,#2003-06-01#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,AZ
Mesquite CC2a,15167,MES-CT5,MesquiteCC2 (Total CC Plant),#TRUE#,#2003-11-01#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,AZ
Mesquite CC2b,15168,MES-CT6,MesquiteCC2 (Total CC Plant),#TRUE#,#2003-11-01#,#2050-12-31#,Existing,TH_PV,SW_TH_PV,AZ
ArlingtonValleyPV2,15184,AVSOLAR2_48,Arlington Valley Solar Energy II-AVSE2_RpsCA-0060_[CPUC-ID:SD1102][Zone:AZ],#TRUE#,#2013-12-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Future Solar & Battery (1),15231,PINAL_C,SRP_LandRadd_T4,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Conceptual,SRP,SW_SRP,AZ
Future Solar (3),15231,PINAL_C,SRP_LandRadd_T7,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Conceptual,SRP,SW_SRP,AZ
Future Solar (1),15240,RANDOLPH,SRP_LandRadd_T5,#TRUE#,#2020-12-31#,#2050-12-31#,Future-Conceptual,SRP,SW_SRP,AZ
Future Solar (2),15240,RANDOLPH,SRP_LandRadd_T6,#TRUE#,#2020-12-31#,#2050-12-31#,Future-Conceptual,SRP,SW_SRP,AZ
Coolidge 01,15241,CPGS  1,Coolidge Generation Station-1,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 02,15242,CPGS  2,Coolidge Generating Station 2,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 03,15243,CPGS  3,Coolidge Generating Station 3,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 04,15244,CPGS  4,Coolidge Generating Station 4,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 05,15245,CPGS  5,Coolidge Generating Station 5,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 06,15246,CPGS  6,Coolidge Generating Station 6,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 07,15247,CPGS  7,Coolidge Generating Station 7,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 08,15248,CPGS  8,Coolidge Generating Station 8,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 09,15249,CPGS  9,Coolidge Generating Station 9,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 10,15250,CPGS 10,Coolidge Generating Station 10,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 11,15251,CPGS 11,Coolidge Generating Station 11,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coolidge 12,15252,CPGS 12,Coolidge Generating Station 12,#TRUE#,#2011-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Future Solar & Battery (2),15602,AF-STEAM,SRP_LandRadd_T8,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Conceptual,SRP,SW_SRP,AZ
DR_SRP-1,15605,SANTAN,SRP Demand Response (1of1),#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,SRP,SW_SRP,AZ
DG-BTM-SRP,15605,SANTAN,DG-BTM-SRP-AZ-1of2,#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,SRP,SW_SRP,AZ
Agua Fria 1,15901,AGUAFR 1,Agua Fria AF1,#TRUE#,#1958-01-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Agua Fria 2,15902,AGUAFR 2,Agua Fria AF2,#TRUE#,#1957-04-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Agua Fria 3,15903,AGUAFR 3,Agua Fria AF3,#TRUE#,#1961-04-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Agua Fria 4,15904,AGUAFR 4,Agua Fria CT AF4,#TRUE#,#1975-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Agua Fria 5,15905,AGUAFR 5,Agua Fria CT AF5,#TRUE#,#1974-07-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Agua Fria 6,15906,AGUAFR 6,Agua Fria CT AF6,#TRUE#,#1974-07-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
NEW_KYRENE_1_15911_1,15911,KYRENE 1,KYRENE_1,#TRUE#,#2015-03-30#,#2016-03-30#,Future-Conceptual,SRP,SW_SRP,AZ
Kyrene 4,15914,KYRENE 4,Kyrene CT KY4,#TRUE#,#1971-12-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Kyrene 5,15915,KYRENE 5,Kyrene CT KY5,#TRUE#,#1973-07-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Kyrene 6,15916,KYRENE 6,Kyrene CT KY6,#TRUE#,#1973-06-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Kyrene 7 CC,15918,KYREN 7S,Kyrene7CC (Total CC Plant),#TRUE#,#2002-10-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Santan 1,15921,SANTAN 1,Santan ST1,#TRUE#,#1974-10-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Santan 2,15922,SANTAN 2,Santan ST2,#TRUE#,#1974-12-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Santan 3,15923,SANTAN 3,Santan ST3,#TRUE#,#1974-10-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Santan 4,15924,SANTAN 4,Santan ST4,#TRUE#,#1975-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Santan CC5a,15927,SANTN 5A,Santan5CC (Total CC Plant),#TRUE#,#2005-04-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Santan CC5b,15928,SANTN 5B,Santan5CC (Total CC Plant),#TRUE#,#2005-04-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Santan 6 CC,15929,SANTN 6A,Santan6CC (Total CC Plant),#TRUE#,#2006-03-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Horse Mesa HM1,15931,HRSMS123,Horse Mesa Hydro HM1,#TRUE#,#1927-04-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Horse Mesa HM2,15931,HRSMS123,Horse Mesa Hydro HM2,#TRUE#,#1927-04-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Horse Mesa HM3,15931,HRSMS123,Horse Mesa Hydro HM3,#TRUE#,#1927-04-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Horse Mesa HM4,15934,HRSMS4,Horse Mesa HM4,#TRUE#,#1972-06-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Mormon Flat 1,15941,MRMFLT12,Mormon Flat Hydro MF1,#TRUE#,#1926-05-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Mormon Flat 2,15941,MRMFLT12,Mormon Flat MF2,#TRUE#,#1971-06-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Roosevelt,15951,RSVLTGEN,Roosevelt ROOS,#TRUE#,#1973-03-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Stewart Mountain,15961,STEWMTN,Stewart Mountain SM,#TRUE#,#1930-03-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coronado CO1,15971,CORONAD1,Coronado CO1,#TRUE#,#1979-12-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
Coronado CO2,15972,CORONAD2,Coronado CO2,#TRUE#,#1980-10-01#,#2050-12-31#,Existing,SRP,SW_SRP,AZ
DG-BTM-WALC,17019,RIVIERA,DG-BTM-WALC-AZ-1of4,#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,WALC,SW_WALC,AZ
Apache GT2,17025,APACH-CT-2,Apache CT GT2,#TRUE#,#1972-06-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Apache GT3,17026,APACH-CT-3,Apache CT GT3,#TRUE#,#1973-12-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Apache GT4,17027,APACH-CT-4,Apache CT GT4,#TRUE#,#2002-09-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Apache CC,17028,APACH-ST-1,ApacheCC (Total CC Plant),#TRUE#,#1964-12-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Apache ST2,17029,APACH-ST-2,Apache Station ST2,#TRUE#,#1979-01-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Apache ST3,17030,APACH-ST-3,Apache Station ST3,#TRUE#,#1979-09-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
NEW_APACHST4_17036_H,17036,APACH-ST-4,NA,#TRUE#,#2018-03-30#,#2050-03-30#,Existing,WALC,SW_WALC,AZ
Waddell PS1,17188,WADDEL-2_3,Waddell Pumped Storage PS1,#TRUE#,#1994-05-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Waddell PS3,17188,WADDEL-2_3,Waddell Pumped Storage PG3,#TRUE#,#1994-05-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Waddell PS6,17189,WADDEL-6_7,Waddell Pumped Storage PG6,#TRUE#,#1994-05-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Waddell PS7,17189,WADDEL-6_7,Waddell Pumped Storage PG7,#TRUE#,#1994-05-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Dry Lake Solar,18019,H ALLEN,Dry Lake Solar-Proposed,#TRUE#,#2021-09-25#,#2050-12-31#,Future-Conceptual,NEVP,SW_NVE,NV
Aiya Solar,18025,RD GDNR,Aiya Solar-Proposed,#TRUE#,#2022-12-31#,#2050-12-31#,Future-Conceptual,NEVP,SW_NVE,NV
DR_NEVP-1,18027,TORTISE,NEVP Demand Response (1of8),#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,NEVP,SW_NVE,NV
DG-BTM-NEVP,18027,TORTISE,Behind the meter DG NEVP,#TRUE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,NEVP,SW_NVE,NV
NevadaCogen CC1,18082,NCA1,NevadaCogenCC1 (Total CC Plant),#TRUE#,#1991-12-01#,#2030-12-31#,Existing,NEVP,SW_NVE,NV
Pilot Grid,18088,PECOS,NA,#TRUE#,#2023-03-31#,#2050-12-31#,Future-Conceptual,NEVP,SW_NVE,NV
Saguaro CC1,18097,SAGUARO,Saguaro Power Company CC1 (Total CC Plant),#TRUE#,#1990-12-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Laughlin Solar,18166,LAUGHLIN,Laughlin Solar-Proposed,#TRUE#,#2023-03-31#,#2050-12-31#,Future-Conceptual,NEVP,SW_NVE,NV
Clark 4,18254,CLARK 4,Clark-GT4,#FALSE#,#1973-06-01#,#2020-12-31#,Existing,NEVP,SW_NVE,NV
Clark CC1a,18255,CLARK 5,ClarkCC1 (Total CC Plant),#TRUE#,#1979-05-01#,#2033-12-31#,Existing,NEVP,SW_NVE,NV
Clark CC1b,18256,CLARK 6,ClarkCC1 (Total CC Plant),#TRUE#,#1979-05-01#,#2033-12-31#,Existing,NEVP,SW_NVE,NV
Clark CC2a,18257,CLARK 7,ClarkCC2 (Total CC Plant),#TRUE#,#1980-06-01#,#2034-12-31#,Existing,NEVP,SW_NVE,NV
Clark CC2b,18258,CLARK 8,ClarkCC2 (Total CC Plant),#TRUE#,#1980-06-01#,#2034-12-31#,Existing,NEVP,SW_NVE,NV
Harry Allen GT1,18261,HA CT1,Harry Allen GT1,#TRUE#,#1995-06-01#,#2030-01-01#,Existing,NEVP,SW_NVE,NV
Harry Allen GT4,18262,HA CT2,Harry Allen GT4,#TRUE#,#2006-06-01#,#2037-12-31#,Existing,NEVP,SW_NVE,NV
Las Vegas Cogen 1CC,18265,LVCOGEN,LasVegasCogen1CC (Total CC Plant),#TRUE#,#1994-06-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
SunPeak NVE 5657,18287,SUNRISE3,Sun Peak Project 5657,#TRUE#,#1991-06-01#,#2030-01-01#,Existing,NEVP,SW_NVE,NV
SunPeak NVE 5658,18288,SUNRISE4,Sun Peak Project 5658,#TRUE#,#1991-06-01#,#2030-01-01#,Existing,NEVP,SW_NVE,NV
SunPeak NVE 5659,18289,SUNRISE5,Sun Peak Project 5659,#TRUE#,#1991-06-01#,#2030-01-01#,Existing,NEVP,SW_NVE,NV
Apex Solar Power,18315,APEX-PV-G,RV Apex Solar Power-1|COMP 77G|APEX SOLAR|APEX_SOLAR|Apex Solar PV Power Project,#TRUE#,#1957-01-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Searchlight,18369,SWIFT,Searchlight Solar I 1,#TRUE#,#1985-02-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
NevadaCogen CC2,18390,NCA,NevadaCogenCC2 (Total CC Plant),#TRUE#,#1991-12-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Silverhawk CC1a,18401,SLHWKG1,SilverhawkCC (Total CC Plant),#TRUE#,#2004-05-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Silverhawk CC1b,18402,SLHWKG2,SilverhawkCC (Total CC Plant),#TRUE#,#2004-05-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Higgins CC1a,18408,HIGGINS2,HigginsCC (Total CC Plant),#TRUE#,#2003-12-01#,#2040-12-31#,Existing,NEVP,SW_NVE,NV
Higgins CC1b,18409,HIGGINS1,HigginsCC (Total CC Plant),#TRUE#,#2003-12-01#,#2040-12-31#,Existing,NEVP,SW_NVE,NV
Harry Allen CC1a,18426,HA CC1,HarryAllenCC (Total CC Plant),#TRUE#,#2011-05-30#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Harry Allen CC1b,18427,HA CC2,HarryAllenCC (Total CC Plant),#TRUE#,#2011-05-30#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
C Lenzie CC1a,18431,LENZIE 1,C_LenzieCC1 (Total CC Plant),#TRUE#,#2006-02-01#,#2042-12-31#,Existing,NEVP,SW_NVE,NV
C Lenzie CC1b,18432,LENZIE 2,C_LenzieCC1 (Total CC Plant),#TRUE#,#2006-02-01#,#2042-12-31#,Existing,NEVP,SW_NVE,NV
C Lenzie CC2a,18434,LENZIE 4,C_LenzieCC2 (Total CC Plant),#TRUE#,#2006-04-01#,#2042-12-31#,Existing,NEVP,SW_NVE,NV
C Lenzie CC2b,18435,LENZIE 5,C_LenzieCC2 (Total CC Plant),#TRUE#,#2006-04-01#,#2042-12-31#,Existing,NEVP,SW_NVE,NV
MTV_G1,18494,MTV_G1,Mountain View Solar Plant 1,#TRUE#,#2002-07-11#,#2030-12-31#,Future-Planned,NEVP,SW_NVE,NV
MTV_G2,18495,MTV_G2,Mountain View Solar Plant 1,#TRUE#,#2002-07-11#,#2030-12-31#,Future-Planned,NEVP,SW_NVE,NV
Techren V 1,18543,TECHREN1-G,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Techren V 2,18546,TECHREN2-G,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Copper Mountain V 1,18566,CMS5-G1,Copper Mountain Solar V,#TRUE#,#2020-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Copper Mountain V 2,18571,CMS5-G2,Copper Mountain Solar V,#TRUE#,#2020-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Nevada Solar One,18596,NSO,Nevada Solar One ONE,#TRUE#,#2007-07-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Desert Obsidian,18602,EQUEST,Desert Obsidian-Proposed,#TRUE#,#2023-12-31#,#2050-12-31#,Future-Conceptual,NEVP,SW_NVE,NV
Copper Mountain 48,18624,SPEEDWY,Copper Mountain Solar V,#TRUE#,#2010-06-15#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Copper Mountain 10,18624,SPEEDWY,Copper Mountain Solar,#TRUE#,#2011-10-03#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Goldstrike Grid BESS,18671,RAILRD,NA,#TRUE#,#2020-01-01#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Las Vegas Cogen 2CC2b,18699,LVCOGEN3-B,LasVegasCogen2CC2 (Total CC Plant),#TRUE#,#2003-01-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Las Vegas Cogen 2CC1b,18700,LVCOGEN2-B,LasVegasCogen2CC1 (Total CC Plant),#TRUE#,#2003-01-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Las Vegas Cogen 2CC1a,18702,LVCOGEN2-A,LasVegasCogen2CC1 (Total CC Plant),#TRUE#,#2003-01-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Las Vegas Cogen 2CC2a,18703,LVCOGEN3-A,LasVegasCogen2CC2 (Total CC Plant),#TRUE#,#2003-01-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Copper Mountain Solar 4,18720,MYS,Copper Mountain Solar,#TRUE#,#2016-12-02#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Gemini Solar Battery 1,18753,GMT1_LV,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Gemini Solar 1,18753,GMT1_LV,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Gemini Solar Battery 2,18756,GMT2_LV,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Gemini Solar 2,18756,GMT2_LV,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Gemini Solar Battery 3,18759,GMT3_LV,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Gemini Solar 3,18759,GMT3_LV,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Gemini Solar Battery 4,18762,GMT4_LV,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Gemini Solar 4,18762,GMT4_LV,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Eagle Shadow Mountain 1,18788,EGLESHDW-G1,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Eagle Shadow Mountain 2,18793,EGLESHDW-G2,NA,#TRUE#,#2021-12-31#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,NV
Clark 11,18804,CLARKPB1-1,Clark CT 11,#TRUE#,#2008-07-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 13,18804,CLARKPB1-1,Clark CT 13,#TRUE#,#2008-07-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 12,18805,CLARKPB1-2,Clark CT 12,#TRUE#,#2008-11-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 14,18805,CLARKPB1-2,Clark CT 14,#TRUE#,#2008-07-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 15,18806,CLARKPB2-1,Clark CT 15,#TRUE#,#2008-07-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 17,18806,CLARKPB2-1,Clark CT 17,#TRUE#,#2008-07-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 16,18807,CLARKPB2-2,Clark CT 16,#TRUE#,#2008-07-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 18,18807,CLARKPB2-2,Clark CT 18,#TRUE#,#2008-07-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 19,18808,CLARKPB3-1,Clark CT 19,#TRUE#,#2008-11-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 21,18808,CLARKPB3-1,Clark CT 21,#TRUE#,#2008-11-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 20,18809,CLARKPB3-2,Clark CT 20,#TRUE#,#2008-08-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Clark 22,18809,CLARKPB3-2,Clark CT 22,#TRUE#,#2008-09-01#,#2039-12-31#,Existing,NEVP,SW_NVE,NV
Silver State North 1,18874,SILV_ST_G1,Silver State North 56188,#TRUE#,#1998-04-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Silver State North 2,18875,SILV_ST_G2,Silver State North 56188,#TRUE#,#2012-03-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Spectrum,18884,SPECTRUM GEN,Spectrum Nevada Solar-1,#TRUE#,#1998-04-01#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
NVE IRP SH CC1a,18950,IRP_SH_CC1,NVE IRP SH CC (Total CC Plant),#TRUE#,#2025-04-15#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
NVE IRP SH CC1b,18951,IRP_SH_CC2,NVE IRP SH CC (Total CC Plant),#TRUE#,#2025-04-15#,#2050-12-31#,Existing,NEVP,SW_NVE,NV
Davis Dam 1,19001,DAVISG1,Davis Dam 1,#TRUE#,#1951-01-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Davis Dam 2,19002,DAVISG2,Davis Dam 2,#TRUE#,#1951-04-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Davis Dam 3,19003,DAVISG3,Davis Dam 3,#TRUE#,#1951-04-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Davis Dam 4,19004,DAVISG4,Davis Dam 4,#TRUE#,#1951-05-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Davis Dam 5,19005,DAVISG5,Davis Dam 5,#TRUE#,#1951-06-01#,#2050-12-31#,Existing,WALC,SW_WALC,AZ
Parker Dam 1,19006,PARKERG1,Parker Dam 1,#TRUE#,#1942-12-01#,#2050-12-31#,Existing,WALC,SW_WALC,CA
Parker Dam 2,19007,PARKERG2,Parker Dam 2,#TRUE#,#1981-09-23#,#2050-12-31#,Existing,WALC,SW_WALC,CA
Parker Dam 3,19008,PARKERG3,Parker Dam 3,#TRUE#,#1943-01-01#,#2050-12-31#,Existing,WALC,SW_WALC,CA
Parker Dam 4,19009,PARKERG4,Parker Dam 4,#TRUE#,#1942-12-01#,#2050-12-31#,Existing,WALC,SW_WALC,CA
Hoover Dam A3,19023,HOOVERA3,Hoover Dam AZ A3,#TRUE#,#1952-09-01#,#2050-12-31#,Existing,TH_Mead,SW_TH_Mead,AZ
Hoover Dam A4,19024,HOOVERA4,Hoover Dam AZ A4,#TRUE#,#1942-07-01#,#2050-12-31#,Existing,TH_Mead,SW_TH_Mead,AZ
Hoover Dam A5,19025,HOOVERA5,Hoover Dam AZ A5,#TRUE#,#1952-05-01#,#2050-12-31#,Existing,TH_Mead,SW_TH_Mead,AZ
Hoover Dam A6,19026,HOOVERA6,Hoover Dam AZ A6,#TRUE#,#1943-01-01#,#2050-12-31#,Existing,TH_Mead,SW_TH_Mead,AZ
Hoover Dam A7,19027,HOOVERA7,Hoover Dam AZ A7,#TRUE#,#1939-09-01#,#2050-12-31#,Existing,TH_Mead,SW_TH_Mead,AZ
Hoover Dam A1,19028,HOVRA1A2,Hoover Dam AZ A1,#TRUE#,#2003-01-02#,#2030-04-15#,Existing,TH_Mead,SW_TH_Mead,AZ
Hoover Dam A2,19028,HOVRA1A2,Hoover Dam AZ A2,#TRUE#,#1941-10-01#,#2050-12-31#,Existing,TH_Mead,SW_TH_Mead,AZ
Hoover Dam A8,19031,HOVRA8A9,Hoover Dam AZ A8,#TRUE#,#1939-06-01#,#2050-12-31#,Existing,TH_Mead,SW_TH_Mead,AZ
