,Generator,Time,Value
13320,CHOWCHILLA,25,49.61999999999999
13321,CHOWCHILLA,26,49.61999999999999
13322,CHOWCHILLA,27,49.61999999999999
13323,CHOWCHILLA,28,49.61999999999999
13324,CHOWCHILLA,29,49.61999999999999
13325,CHOWCHILLA,30,49.61999999999999
13326,CHOWCHILLA,31,49.61999999999999
13327,CHOWCHILLA,32,49.61999999999999
13328,CHOWCHILLA,33,49.61999999999999
13329,CHOWCHILLA,34,49.61999999999999
13330,CHOWCHILLA,35,49.61999999999999
13331,CHOWCHILLA,36,49.61999999999999
13332,CHOWCHILLA,37,49.61999999999999
13333,CHOWCHILLA,38,49.61999999999999
13334,CHOWCHILLA,39,49.61999999999999
13335,CHOWCHILLA,40,49.61999999999999
13336,CHOWCHILLA,41,49.61999999999999
13337,CHOWCHILLA,42,49.61999999999999
13338,CHOWCHILLA,43,49.61999999999999
13339,CHOWCHILLA,44,49.61999999999999
13340,CHOWCHILLA,45,49.61999999999999
13341,CHOWCHILLA,46,49.61999999999999
13342,CHOWCHILLA,47,49.61999999999999
13343,CHOWCHILLA,48,49.61999999999999
13344,VICTORVILLE,25,872.0
13345,VICTORVILLE,26,872.0
13346,VICTORVILLE,27,872.0
13347,VICTORVILLE,28,872.0
13348,VICTORVILLE,29,872.0
13349,VICTORVILLE,30,872.0
13350,VICTORVILLE,31,872.0
13351,VICTORVILLE,32,872.0
13352,VICTORVILLE,33,872.0
13353,VICTORVILLE,34,872.0
13354,VICTORVILLE,35,872.0
13355,VICTORVILLE,36,872.0
13356,VICTORVILLE,37,872.0
13357,VICTORVILLE,38,872.0
13358,VICTORVILLE,39,872.0
13359,VICTORVILLE,40,872.0
13360,VICTORVILLE,41,872.0
13361,VICTORVILLE,42,872.0
13362,VICTORVILLE,43,872.0
13363,VICTORVILLE,44,872.0
13364,VICTORVILLE,45,872.0
13365,VICTORVILLE,46,872.0
13366,VICTORVILLE,47,872.0
13367,VICTORVILLE,48,872.0
13368,SANGER,25,97.7
13369,SANGER,26,97.7
13370,SANGER,27,97.7
13371,SANGER,28,97.7
13372,SANGER,29,97.7
13373,SANGER,30,97.7
13374,SANGER,31,97.7
13375,SANGER,32,97.7
13376,SANGER,33,97.7
13377,SANGER,34,97.7
13378,SANGER,35,97.7
13379,SANGER,36,97.7
13380,SANGER,37,97.7
13381,SANGER,38,97.7
13382,SANGER,39,97.7
13383,SANGER,40,97.7
13384,SANGER,41,97.7
13385,SANGER,42,97.7
13386,SANGER,43,97.7
13387,SANGER,44,97.7
13388,SANGER,45,97.7
13389,SANGER,46,97.7
13390,SANGER,47,97.7
13391,SANGER,48,97.7
13392,SANJOAQUIN_12,25,0.0
13393,SANJOAQUIN_12,26,0.0
13394,SANJOAQUIN_12,27,0.0
13395,SANJOAQUIN_12,28,0.0
13396,SANJOAQUIN_12,29,0.0
13397,SANJOAQUIN_12,30,0.0
13398,SANJOAQUIN_12,31,0.0
13399,SANJOAQUIN_12,32,0.0
13400,SANJOAQUIN_12,33,0.0
13401,SANJOAQUIN_12,34,0.0
13402,SANJOAQUIN_12,35,0.0
13403,SANJOAQUIN_12,36,0.0
13404,SANJOAQUIN_12,37,0.0
13405,SANJOAQUIN_12,38,0.0
13406,SANJOAQUIN_12,39,0.0
13407,SANJOAQUIN_12,40,0.0
13408,SANJOAQUIN_12,41,0.0
13409,SANJOAQUIN_12,42,0.0
13410,SANJOAQUIN_12,43,0.0
