CORONADO_20_wind,MALIN_20_wind,JOHN_DAY_20_wind,DALLES21_20_wind,COULEE_20_wind,HANFORD_20_wind,WCASCADE_20_wind,CMAIN_GM_20_wind,MIDPOINT_20_wind,MONTA_G1_20_wind,BRIDGER_20_wind,VALMY_20_wind,COLOEAST_20_wind
2484.9,5,1.8,17.3,88.7,491.1,12.3,1014.1,0,957,2811.6,0.9,925.4
2481.1,7.2,1,32.9,62.9,444.4,7.9,1030.2,0,1058.3,2770.4,1.3,927
2480,7.5,0.5,36.4,27.9,346.6,4.1,944.7,0,1136.2,2585.2,5.8,926.8
2429,7.8,0.1,39.4,13.9,302.8,1.5,893.9,0,1166.3,2492.1,18.8,926.5
2329.6,8.8,0.1,38.2,9,299.7,0.4,799.8,0,1217.2,2500.4,41.7,911.6
2274.1,7.8,0.2,46.9,6.1,352.7,0,714.6,0,1234.7,2497.2,48.3,751.7
2063.4,8.4,0,34.2,3.7,177.7,0,591.5,0,1206.2,2534.9,55.8,530.6
1767.9,6.3,0,28.1,2.9,148.5,0,464.7,0,1035.9,1519.3,82.4,430.4
1765.5,10.4,0,39.9,2.6,11.5,0,410.5,0,862.8,1624.4,139.9,502.8
1892.5,13.2,0,64.9,2.1,24.6,0,482.4,0,784.8,2475.6,208,569.1
1936.4,14.5,0.1,113.1,1.4,31.3,0.1,566.9,0,932.6,2471.7,283.2,592.5
1924.9,17.3,0.1,142.1,0.4,20.3,0.1,576.4,0,896.7,2432.3,338.6,446.2
1672.2,16.6,0.1,155.1,0.1,25.8,1.3,545.6,0,950.2,2409.6,357.6,231
1412.1,15,0.1,172.1,0.6,28.5,2.1,487.7,0,852.1,2278.4,361.1,177.2
1128.7,14.1,0,171.3,0.1,102.8,3,423.4,0,830.2,1958.1,352.5,180.2
1038.5,12.5,0.1,167.8,0,127.7,3.1,416.7,0,785.2,1683.5,301.6,196.9
1124.5,11.5,0.1,164.2,0.5,145.1,3.1,389.8,0,682,1524.5,314.3,173.8
1640.2,9.9,0,161.2,1.2,174.2,2,389.3,0,573.7,1510.2,307.6,142.4
1686.6,7.9,0,141.9,0.9,368.4,2.5,406,0,509.2,1572.2,300.8,122.1
1413.2,7,0,126,1.3,747,3,392.2,0,329,1578.3,309.1,122.8
1328.7,7.9,0,124.2,3,1145.3,1.9,357,0,189.2,1512.8,300.3,132.3
1179.7,9.5,0.1,131,4.5,1276.4,1.7,393.9,0,110.6,1844.8,311.1,121.2
720,9.8,0.1,124.2,3.6,1135.3,1.8,379.2,0,87.8,1694.4,320.4,86.3
440.6,8.8,0.1,97.9,1.5,722,1,406.3,0,85.5,1185.8,370.8,106.6
438.2,13.1,0,105,0.3,385.2,0.2,343.7,0,106.7,1037.7,447.3,133.2
626.3,19.6,0,122.7,0.1,210.9,0,358.8,0,108.1,1103,482.4,139.9
1051.1,21.9,0,138.7,0,110.3,0,403.9,0,167.1,1052.6,497.8,117.4
1447.8,22.9,0,126.1,0,69.9,0,585.2,0,177.8,728.3,530.8,109.4
1905.8,25.3,0,117.7,0,85.4,0,676.4,0,150.4,541.9,545.1,148.2
1842.2,26.1,0,129.3,0,123.6,0,586.7,0,152.9,438.8,569.8,275.1
1484.2,26.2,0,164.9,0,111.8,0,641.2,0,152.9,296.2,576.8,321.5
1329.6,22.9,0.1,122.3,0,135.2,0,693,0,162.9,180.4,578.2,350.4
1427.4,15.2,0.7,113.8,0,89,0,755.2,0,310.3,314.2,574.2,451.2
1779.2,13.5,1.3,102.7,0,129.2,0.1,834.4,0,355.5,486.1,558.3,592.1
2063.4,12.1,2,58.1,1.4,297.4,0,889.6,0,406,729.9,546.1,574.6
2043.1,8.2,1.9,48.9,5.8,334.6,0.2,817.3,0,366.8,718.3,534.1,553.3
1945.9,8.1,1.4,34.4,10.8,173.4,1.5,879.1,0,539.3,972.7,490.5,587
1809.3,18.3,1.5,27.8,15.7,121.6,2.5,917.7,0,488.3,1084.6,487.7,693.4
1876.2,20.4,1.7,16.8,15.1,173.3,2.4,834.3,0,377.2,1148.9,486.2,677.2
1903.7,12.9,2.3,11.6,17.6,297.8,1.7,760.7,0,229.2,1176.7,465.7,613.5
1795.2,5.7,3.1,10.9,13.9,262.9,3.3,628.9,0,192.1,1068.9,478.1,590.2
1670.4,7.8,3.2,12.5,17.7,235.2,4.8,456.7,0,206.1,712.1,504.1,494.6
1570,10.8,3.4,15.3,26.6,156.6,3.5,420.4,0,205.3,495.1,529.6,476
1418.9,14.6,3.7,24.2,25.8,157.5,2.9,435.5,0,170.9,458.2,536,465.8
1248.7,15.2,4.6,59.3,26.7,173.7,3.2,426.5,0,154.6,359.7,523,367.3
1114.3,14.8,5.9,110.2,29.6,165.6,2.7,446.1,0,145,252.4,521.9,224.7
967.2,11.4,5.7,134.1,30.7,135.1,2.2,577.2,0,213.1,249.6,511.8,115.9
1301.1,14.6,6.7,122.7,29.3,145,3.3,714.1,0,147.3,418.4,443.7,141
1929.2,15.5,5.4,92.6,31.2,142.3,3.9,876.1,0,253.2,438.8,388.3,192.7
2417.7,8,3.8,61.1,22.5,117.5,4.3,796.2,0,468.7,488.9,408.9,223.6
2542.4,2.8,3.3,39.4,9.3,158.1,4.3,700.7,0,583.4,791.4,387.1,283.8
2519.5,4.5,2.5,49.3,4.7,309.5,4.6,611.2,0,429.8,1211.2,397.6,325.8
2536.9,7.4,1.9,64.4,4.6,570.2,4.3,565.8,0,370.4,1707.3,403,480.5
2473.8,9.5,0.2,72.4,6.3,66.5,0,466.4,0,154.7,1618.6,411.3,639.8
2118.2,22.1,1.1,156.5,20.9,512.6,0.5,514.3,0,89.8,1647,449.1,587.2
1851,24.5,0,48.6,5.3,1062.8,0,505.6,0,32.7,1949.4,323.7,643.3
2091.6,26.5,0,28.9,0.1,619,0,557.5,0,60.1,1913.9,236.6,720.2
2378.2,29.1,0,34,2.6,706.7,0,576.9,0,90.3,1814.2,360.7,607.8
2176.2,29.8,0,46.7,5.9,366.1,0.4,571.8,0,189.8,1789.6,311.8,570.5
2281,30,0,111.2,13.8,98,0.6,548.8,0,285.1,1727.4,286,544
2621.8,30,0,157.3,15.3,41.6,0.3,584.5,0,317.2,2460.8,183.4,554.1
2764.1,29.9,0.1,130.1,11.4,35.4,0.2,586.1,0,439.5,2635,116.7,580.1
2786.3,28.9,0.6,167.6,6.8,28,0.2,587.8,0,426.8,2690.5,112.5,646.7
2688.9,27.2,3.1,192.3,5.4,49.2,0.8,579.2,0,505.6,2630.6,94.4,615.2
2645.3,28.1,3,198.6,3.7,149.2,1.7,580.9,0,412.8,2550.6,59.5,726.5
1953.1,29.1,1.5,199.9,1.4,306.9,2.4,583.2,0,550.8,2181.4,28.3,892.2
1839.5,22.8,0.8,171,0.2,507.7,3.2,551.9,0,642,2149.3,12.8,907.7
2582.3,21.7,0.4,184.9,0.2,661.3,7.1,688.7,0,635.7,2527.6,4.3,927.2
2538.2,19.2,0.2,203.6,1.4,563,3.7,787.9,0,642.5,2475.1,10.3,928.9
2378.1,15.8,0.3,230.1,1.6,468.4,2,715.3,0,587.2,2473.4,21.9,926.6
2410.1,13.4,0.5,254.4,0.6,383.5,2.1,733.5,0,510.9,2426.8,33.2,925.9
2253.7,11.6,0.7,258.3,1.1,191.8,3.1,762.7,0,496.3,2401.3,24.5,926.5
1824.7,14.9,0.6,255.6,0.2,149.8,1.5,776.1,0,509,2376.4,29.4,921.2
1404.6,19.2,0.5,248.4,1.3,238,0.3,766,0,502.9,2351.7,35.2,912.1
1130.1,16.4,0.7,235.4,4,258.6,0,759.3,0,373.2,2329.7,53.9,917.8
866.7,11.5,0.9,210.5,4.8,243.4,0.4,726.9,0,297,2312,84.6,911.4
627.4,8.7,0.7,186.7,9.2,182.4,0.7,786.7,0,255.4,2306.5,125.5,902.7
490.1,7.1,0.6,184.3,12.8,515.8,0.1,742.2,0,250.1,2278.7,163.8,866.5
365.5,6.3,0.7,193.7,8.9,785.3,0.1,752.1,0,192.9,2199.7,196.4,819.8
957.2,3.7,1,175.8,8,748.4,1,768.8,0,140.8,1235.4,291.4,139.8
526.7,3.2,1.3,165.8,7.8,902.4,3.5,623.8,0,94.5,1203.1,359.5,90.6
337.8,4.5,1.1,185.3,8,1387.1,14.5,568.5,0,139,1622.4,440.9,482.2
411.4,6.7,0.8,192.1,13.9,1499.4,20.5,629.9,0,145.6,1361.6,430.4,472.1
517.9,7.9,0.9,187.3,19.9,1723.6,20,646.5,0,142.4,1191.3,428.4,444.3
480.2,9.3,1.2,183.5,19.5,1798.8,20,537,0,104,929.5,427.7,390
640.2,11.2,2.3,169.9,11.1,1715,20.2,611,0,69.6,779.5,380.8,271.8
727.3,11,2.5,167.1,17,1680.6,18.5,555.3,0,40.4,587.2,373.7,294.2
432.6,12,0.9,164.3,18,1601.1,16.3,522.7,0,27.6,1365.4,371.7,85.4
405.8,9.8,0.2,167,19.1,1277.3,11.3,449.9,0,25.8,1380.7,359.6,143.2
627.6,8.7,0.2,163.8,19.5,898.5,8.6,352.2,0,19.5,1326.6,367.8,150
734.9,14.5,0.2,142,19.2,670.3,6.6,325.7,0,23,973.8,363.5,226.2
1116.9,21.1,0.2,115.7,24.9,707.1,4.9,336.9,0,32.5,1263.7,366.5,402.2
1346.3,23.6,0.2,99.1,21.9,755.5,4.6,367.9,0,45.5,1767,400.2,383.1
1520.5,23.2,0.4,110,16.5,655.2,4.3,395.7,0,40.4,1543.8,403.5,391.1
1452.3,23.8,0.4,130.8,9.1,495.7,3.5,426.9,0,43.8,1369.9,361.6,553.7
1947,20.2,0.3,157.5,5.2,195.3,1.7,447.8,0,59,1552.4,369.7,723.4
2110.4,15.4,0.1,175.8,3.1,53.3,0.1,471.9,0,80.3,1869.5,435.2,747.1
1694.2,15.8,0.1,213.5,2.9,31.2,0,486.5,0,114.2,1948.3,516.6,730.4
1961.9,24.5,0.1,215.8,3.3,64.9,0,515.9,0,137.4,2001.5,533.4,608.9
2036.6,29.5,0.1,236.6,6.7,214,0,523.5,0,136.3,1971.1,560.5,652.5
2079.5,28.8,0.2,185.4,4.9,348.9,0,516.2,0,157.8,1721.6,554.6,712.4
1832.8,25.3,0.2,165.2,4.5,371.4,0.1,489.1,0,191.7,1426.2,559.8,772.7
1837.4,16.8,0.1,145.1,1.7,734.8,0,465.1,0,223.4,1325.5,550.9,766.6
2023.7,20.5,0.3,129.3,1.4,1057.3,0,452.2,0,296.3,746,537.1,764.2
2134,24.8,0.5,147.8,1.4,1361.5,3.3,531.9,0,484.4,653.3,511.8,765
2420.6,22.6,0.2,153.9,2,1654.4,3.1,556.4,0,558.6,640.8,490.8,763.5
2432,26.6,0.5,172.5,2,1383.5,1.3,670.4,0,614.5,942.4,531.7,770
2476.7,23,1.2,103.3,0.2,697.2,4.4,666.1,0,656.2,1354.4,537.2,751.5
2498.6,23.4,1.8,78.7,0,1153.8,8.8,737.4,0,657.7,1319.5,528.5,724.6
2412.7,22.5,1.3,44.5,0.1,877,11,558.7,0,612,1317.2,530.5,624
2386.5,15.1,0.9,28.9,0.2,748.9,19.5,546.1,0,544.2,765.6,520,543.7
2534.6,13.1,1.5,12.6,0.1,496.9,15.2,532.5,0,488.6,1160.7,514.9,451.9
2528.1,14.1,1.1,3.3,1.6,650.3,7.5,445.1,0,296.1,985.3,491.1,359.1
2532,12.6,1.3,3.5,5.1,672.3,4.4,424.9,0,208.8,1164.9,504.1,364.5
2363.5,9.8,1.5,2.6,3.1,467.5,3.5,434.1,0,166.1,1824.8,501.6,339.4
2571.8,6.1,1.1,1,0.5,329.6,3.5,361.7,0,141.3,678.4,541.2,656
2357.5,6,0.7,2,0,303.2,2.3,338.9,0,117.5,640.2,573.2,591.4
2228.2,6.6,0.9,10.6,0,165,1.7,342.2,0,85.5,636.8,577.4,619.6
2054.8,4.6,1.2,15.8,0,98,1.6,359.8,0,55.2,1031.1,579,618.7
2233,3.8,1.2,15.5,0,35.5,1.5,374,0,34.8,1492.8,578.4,577.9
2264.2,3.3,0.8,19.8,0,9.4,0.6,373.1,0,16.2,1221.1,575.3,512.5
2245.1,4,0.6,15.3,0,3.3,0.2,403.3,0,18.3,1939.1,536,515.2
2381.5,2.9,0.2,23.3,0,0.2,0,437.9,0,45.3,2258,519,436.8
1735.5,1.6,0,40.2,0.1,1.1,0,454.3,0,96.6,2625.6,566.8,209.1
1154.1,0.8,0,65.7,1.5,2.1,0,469.5,0,207.1,2555.7,576.5,101.3
885.2,15.2,0.3,50.7,10.4,280.4,0.5,439.3,0,99.4,2197.2,568.5,83.7
1464,19.7,0.1,54.7,1.9,106.7,0,441.6,0,221.2,1552.7,555,250.4
1220.3,16.7,0,49.3,2.1,36.2,0,398.7,0,171.5,1183.4,551.5,422.9
1597.5,6.9,0.3,92.4,1.9,27.5,0.9,412.1,0,109.7,1373.1,551.2,475.8
2233.5,2.5,0.3,39.4,1,91.1,2.6,422.3,0,17.7,1572.4,551.8,637.6
2574,0.6,0.4,18.1,2.3,111,2.1,441.5,0,22.1,1527.7,551.8,760.5
2727.7,0.8,0.6,18.1,1.6,102.3,0.8,427.5,0,125.9,771.7,550,762.9
2724.1,0.4,0.9,33.4,2.7,211.8,0.1,459.2,0,248.9,625.6,556.4,692.1
2690.9,0.9,0.9,29.3,5.3,737.9,0.2,476.4,0,315.2,756,494.5,723.2
2663.7,0.9,0.2,5.3,7.4,914,0.7,450.6,0,76.8,812.3,505.2,648.3
2674.6,0.4,0,3.2,11.3,947.9,0.7,440.4,0,71.5,695.1,548,668.2
2718.4,0.2,0,1.1,8.2,544.4,0.8,495.4,0,27.4,904.1,513.5,673.2
2756.3,0,0.1,0,3.2,303.6,0.9,507.5,0,30.2,762,496.5,691.7
2746.6,0,0.5,0,0,307,0.9,494.4,0,65.1,566.5,496.3,684.7
2713.7,0,1.3,0.8,0,289.1,1.6,536,0,76.6,435,495.7,692
2673.7,0,2.2,2.1,0,201,1.1,642.3,0,182.6,435.2,496.4,729.7
2498.1,0.1,3.3,2.9,0.1,151.3,0.6,666.9,0,257.5,366.6,549.1,730.5
2215.5,1.9,3.2,6.7,0.3,87.3,0.4,622.6,0,128.3,461.8,549.8,690.7
2272.8,4.6,2.9,12.1,0.5,44.7,0.2,608.3,0,130.9,704.6,570.1,598.7
2439,7.6,3.2,15.9,0.4,29.2,0,669.8,0,203.4,1470.7,578.9,607.9
2450.4,11.4,3.2,25.2,5.5,72.2,0,697.2,0,330.6,1761.9,578.1,616
2545.8,16.1,3.6,35.7,12,253.3,0.1,655.1,0,522.4,1728.5,540.3,626.6
2667.7,14.7,4.8,58.8,17,837.6,0.1,724.5,0,721.5,1807.9,471.3,690.1
2683.5,10.9,5.9,65.1,23.2,1368.4,0.1,725.6,0,700,1612.4,445.6,767.3
2645.4,10.7,7.4,80,25.6,1630.5,0.2,752.7,0,753.7,1540.6,404.2,794.4
2642.1,9.8,9.6,83.9,39.3,1795.9,0.3,823.6,0,672.2,1531.3,350.5,788.4
2792.8,15.4,11.6,82.6,63.5,1897.4,0.8,834.6,0,551.4,1389,312.3,750.5
2870.5,16.1,13.3,89.1,60.7,1622.7,1.8,849.6,0,432.4,1548.7,330.2,752.3
2857.1,15.7,13.8,112.2,55.9,1941.2,2.6,838.4,0,449.1,1441.4,392.3,779.5
2879.4,17.2,13.9,206.5,72,2386.2,5.5,916,0,496.1,1487.3,358.7,828.9
2871.4,19,13.9,238.2,91.5,2589.5,11.5,982.9,0,638.5,2060.4,304.1,821.4
2855.9,18.3,13.8,247.9,71.7,2509,10.9,996.9,0,798,2346.4,341.9,815.2
2921.8,15.3,13.4,248.5,82,2599.5,4.5,981.7,0,973,2497.7,376.6,825.7
2869.1,14.3,13.8,264.1,100.1,2628.9,6.9,1001.9,0,964.8,2645.4,403.5,798.6
2813.2,7.4,13.7,265.6,110.8,2585.2,13.8,990.1,0,1089.4,2736.2,454.1,753.1
2772.8,8.7,13.4,271.5,110.1,2374.1,17.8,955.8,0,1137.2,2770,449.1,758.4
2764.6,11.7,13.2,258.5,99.4,2426,17.8,900.8,0,1048.3,2784.1,392.1,783.8
2692.8,13.7,13.1,253,89.9,2819.3,19.9,828,0,877.6,2832.2,336.8,842.1
2616.6,19,12.9,252.4,79.5,2871.9,21.2,774.3,0,763.4,2870.3,309.1,838.7
2756.2,21.2,12.7,243,71.9,2947.5,21.2,762.2,0,690.7,2882.4,240.2,864.6
2817,21.3,12.7,217.7,74.2,2842.1,20.7,755,0,732.2,2881.6,217.1,913.8
2861.2,21.4,11.6,144,73.2,2397.6,18.5,730.3,0,809,2905.1,218.8,908.4
2850.2,23.7,11.3,90.8,73.5,1984.7,18.8,705.3,0,810.6,2914.1,236.3,904.8
2859.1,22,11.6,65,71.3,1878.2,17.1,684.4,0,763.2,2934.4,242.9,904.5
2867.6,17.5,10.4,62.2,56.2,1748,14.7,655.9,0,726.1,2952.5,279.9,899.3
2881.8,10.6,8.1,51.6,42.2,1809.9,11.4,625.9,0,786.3,2945.8,302.9,912
2890.3,5.4,5,34,34.4,1639.6,8,603.6,0,811.3,2949.5,316.2,920
2881.4,3.9,2.9,21.4,21.2,1341.6,4.5,573.8,0,718.3,2936,318.3,923.3
2890.5,2.9,1.7,17.6,10.5,990.7,2,541.1,0,598.2,2919.7,292.2,918.4
2864.2,2.1,1.2,11.2,7.7,751,0.7,511.2,0,525.8,2923.6,251.4,918.3
2831.7,2.3,1,6.3,8.2,717.5,0.1,495.3,0,471.2,2905.5,205.1,919.7
2750.2,2.4,0.9,5,9.7,646.1,0,485.8,0,473,2876.3,153.9,925.2
2727.5,2.2,1.2,9,11.4,360.1,0,479.2,0,510.1,2829.5,104.5,927.1
2781.7,3.4,1.4,8.2,6.6,89,0,502.9,0,511.5,2769.8,71.7,927.9
2730.3,3.9,1.3,3.7,1.7,23.7,0,513.6,0,451.1,2706.6,37.1,914.8
2681.2,4.4,0.8,1.3,0,15.6,0,537.1,0,390.6,2601.9,17.7,923.7
2715.6,6.2,0.3,2.6,0,21.8,0,588,0,343.5,2474.1,7,928.7
2659.3,7.5,0.1,8.7,0,26.5,0.1,616.4,0,279.6,2305.4,2.3,927.7
2610.6,7,0,15.5,0,40.9,0.2,650.7,0,216.7,2015.5,0,926.7
2544.3,6.3,0,28.1,0.3,80.9,0.2,606.1,0,100.2,1653.2,0.2,927.3
2383.3,9.2,0.1,74.5,2.4,141.9,0.3,526.3,0,34.7,1275.1,1.1,926.4
2193.2,12.8,0.1,102,9.8,216.2,0.3,397.9,0,33.4,910.5,2.9,927.7
2080.3,15.3,0.4,125.9,18.1,242.3,0.4,311.5,0,26.6,738.2,5,927.4
1754.8,19.6,0.8,147.4,30.1,264.9,0.6,293.2,0,14.5,493.1,12.2,927.4
1241.7,18.7,0.8,162.4,37.3,337,0.8,290.5,0,5.9,295.1,7.6,928
1413.5,18.2,0.9,171.7,37.4,331.3,1,301.9,0,2.5,142.1,3.6,926.8
1817.2,16.7,1.3,142.7,26.7,167.4,0.3,281.6,0,10.4,113.9,2.2,926.8
1985.4,14,1.5,143.2,32.8,168.1,0.1,278.2,0,48.1,143.6,12.1,926.5
1972.7,15.6,1.4,192.8,51.5,209.3,0,331.4,0,144.5,194.7,14.9,920.7
1965.3,16.6,1.6,213,71.8,225.3,0,350.3,0,273.1,205.7,18.7,900.9
2153.1,17.4,1.9,216.7,58.7,175.9,0,360.6,0,388.1,235.4,27.8,895
2188.3,19.7,2.3,240.1,46.6,128,0,378.4,0,449.7,302.1,35.9,876.4
2321.4,3,0,22.8,1.6,205.6,0.1,241.4,0,209.1,483.2,38.3,826.8
2272,12.9,0.4,117.9,0.2,56.9,0,310.6,0,295.4,734.2,44,547.9
1721.6,17.5,0.7,193.1,3.4,27.8,0,350.1,0,429.6,566.4,51.9,626.6
1289.2,12.6,0.8,183.3,5.6,16.7,0,299.7,0,392.4,495.1,31,518.4
990.3,15.3,1.3,143.9,5.3,11.9,0,264.4,0,311,559.6,58.4,332.1
337.5,18.6,2.4,114.5,1.4,44.6,0.8,254,0,396.1,576.9,103,242.2
308.7,26.8,3.8,147.9,0.5,190.3,1.3,299.6,0,417.9,576.8,177.8,488.3
270.9,25.4,5.5,165,11.3,310.3,0.8,301.5,0,300.4,429.4,209.3,539.7
281.6,27.1,4.6,108.4,14.3,501.7,0.4,282,0,181.7,104.6,198.3,378.4
298.6,29.1,2.7,82.5,18.6,937.2,1.9,290.4,0,142.7,140.2,227,214.7
283.8,29.2,2.2,84.7,15.2,774.4,3.6,296.4,0,113.1,166,249.7,90.3
518.8,28.8,2.3,102.4,8.7,810.3,5.4,327.1,0,124.5,296.5,273.1,47.2
904.6,28.3,1.8,157,13,1098.4,3.9,386.3,0,175.1,546.5,280.6,52
899.7,29.2,1.7,244.7,20.1,447.4,0.7,427,0,290.7,846.1,286.2,60.7
752,28.9,1.2,280.7,22.5,250.7,1,428.4,0,343.7,1111.5,287.7,50.5
566.3,28.6,0.6,276.9,15.2,130.5,0.3,416.9,0,330.6,1349.5,338.7,41.7
436,27.9,0.4,271,11,204.9,0.7,440.9,0,384.7,1831.5,372.5,24.7
272.8,25.9,0.6,262.5,5.1,240.2,2.4,410.6,0,343.9,1994.6,320.2,28.3
190.3,26.8,1.3,242.8,2.2,231.2,8,381.4,0,305.2,2048.9,314.5,27.2
153.6,27.7,2,217.5,0,420.1,8.7,404.4,0,322.7,2084.5,286.9,24.4
93.1,26.9,2.2,149.9,0,831.9,3.7,643.6,0,451.3,2310.8,281.9,21.8
87.8,27.5,1.3,130.5,5.2,1410.8,1.9,770.5,0,473.8,2418.2,285.9,34.7
90,28,0.5,162.8,15.2,971.4,3.4,870.3,0,422.6,2554.5,286.7,62.5
137.8,27.8,0.2,158.6,22.6,709.9,2.5,899.8,0,350.6,2593,265.2,97.2
199.2,25.1,0.3,163.7,17.6,754.6,1.3,948.9,0,280.9,2605.1,267,175
305.2,18.2,1.2,159.7,5.2,1116.7,0.3,980.7,0,321.8,2628.2,270.4,252.3
1111.1,10.5,1.7,159.7,8.4,590,0,1029.3,0,268.9,2303.4,276.3,438.9
1515.9,8.9,2.3,99.4,25.7,201.4,0,1072.4,0,394.4,2418.7,300.2,538.7
876.8,9.7,3,115.1,50.1,74.1,1.1,1063.5,0,585.4,2261.2,299.1,553.5
1288.8,12,2.4,175.9,60.8,81.9,1.2,1115.1,0,686,2213,343.8,573.4
1683.1,16,1.3,166.7,60.9,136.9,5.4,1132.8,0,766.2,2304.4,358.9,598.6
1961.5,16.9,0.9,159.6,55.8,325.1,6.2,1107.6,0,804.5,2357.2,360.6,585.7
2198.6,18.5,0.9,143.2,50.7,1228,3.6,1111.6,0,840.5,2250.7,373.1,612.1
2283.2,21.1,1.4,154.9,45.7,1084.3,2.5,1108.6,0,834.9,2152.8,361.6,596.4
2255.6,21.8,1.1,162.6,37.6,836,1.4,1092.2,0,869.1,2148.3,359.6,442.2
2299.8,22.9,1.5,169.3,36.9,555.4,0.8,1077.7,0,798.5,2195.6,351.6,251.1
2325.4,24.7,1.6,186.4,53.9,231,0.7,1055.6,0,621.2,2077.3,294,181.6
2352.9,26.2,1.4,196.1,44.6,77.1,0.7,1011.8,0,487.2,1704.3,199.3,125.5
2404.4,26.3,0.9,192.1,26.2,67.1,3.1,998.5,0,394.1,1393.6,135,179.7
2428,24.5,0.6,93.8,18.1,129.7,7.2,975.6,0,360.9,1095.1,102.1,196.7
675.7,22.1,0.6,73.1,22.3,421.1,6.4,866.5,0,329.1,570.2,103.9,15.6
567.9,18.3,0.6,95.5,28.4,565.7,6,868.9,0,258.9,812.7,100.2,3.7
1879.9,12.9,0.4,151.2,28.5,470.3,5.5,885.6,0,259,479.8,146.9,10.3
1777.2,10,0.4,141,20.1,231.5,4.2,896.5,0,293.8,610,264.9,3.5
1659.2,8.8,0.4,95,14.6,130.1,3.1,897.9,0,275.2,732,384.9,3.5
1586.7,12.2,0.6,71.4,7,151.1,1,883,0,297.9,734,438,23.2
1684.4,12.5,0.7,77.1,5.6,165,0.4,887.4,0,340.2,757,460.3,40.5
1820.1,11.2,0.7,82.3,11.1,133.6,0.2,933.7,0,475.2,770,503.9,106.5
2364.7,9.2,1.2,87.4,21.8,116,0.6,989.2,0,482,1205.5,525.1,217.6
2120.7,8.8,1.6,79.5,31.6,56.3,0.4,967.9,0,388.7,1238.3,541.1,429.1
2280,10.7,2.4,70.9,16,72.1,0.3,967.3,0,439.6,1122.5,538.3,542.1
2444.6,12.8,2.3,76,19.4,85,0.8,998.3,0,559,1053.8,545.7,781.2
2629.4,12.5,1.5,49.6,31.5,94.1,1.6,966.7,0,677.7,1210.8,506.7,824
2835.5,12.5,1.1,46.5,23.6,117.7,1.7,948,0,641.8,1576.6,534.3,750.8
2842.7,12.8,2.1,50.7,47.2,155.4,0.3,911.8,0,512.3,1713.3,497.4,754.7
2831.5,13.7,2.8,40.3,53.3,342.1,1.1,879.4,0,457.8,1908.5,500.8,637.1
2765.6,10.5,3.1,31.5,58.4,471.7,3.5,854.4,0,437.8,1913.1,486.8,591
2526.3,11.6,3.2,52.8,47.7,349.9,5.1,842.5,0,430.5,1926.4,464.9,560.7
2605.7,11.7,2.3,70,43.5,260.5,4.7,870.2,0,267,2168.7,472.3,465.6
2280.8,9.7,1.8,79.5,49.8,247.2,3.6,768.8,0,159,2043.2,482.2,401.6
1889.1,8.9,1.1,101.2,48.8,210.4,2.6,674.1,0,215.7,1976,454.6,346.7
1980.6,7.6,0.8,92.5,52,168,1.7,649.4,0,192.6,2128.6,463.6,266.1
1965,4.7,0.6,51.8,41.6,150.3,1.5,661,0,194.4,2160,505.8,256.9
2062.2,2.8,0.6,28.5,25,156.8,1.5,737.2,0,234.2,2239.6,516.8,172.5
2403.9,3.1,0.5,33.3,28.8,154,1.2,756.6,0,235.5,2091.8,430.7,139.7
2329.8,3.9,0.4,13.8,17.6,142.3,0.7,762.3,0,228.8,2083.7,423,222.2
2089.9,7.9,0.2,20.4,7.8,82.5,0.5,688.4,0,248.9,2163.9,409.7,251.8
2126.2,10.3,0.1,39.2,5.4,46.8,0.2,654.5,0,275.8,2430.8,419.1,172.7
2169.3,10.4,0.1,40.2,6.8,34.1,0.1,589.8,0,276.1,2363.5,407.2,186.2
2228,12.8,0.1,50.4,8.8,35.1,0,498.5,0,291.4,2581.9,422.7,271.5
1574.3,12.5,0.1,53.3,4.6,55.4,0,484.3,0,248.2,2723.8,458.4,329.7
1044.1,12.4,0.1,52,3.1,28.3,0,473.9,0,183.2,2838.9,468.9,490.6
1301.7,2.6,0,1.5,0.5,3.1,0,433.9,0,222.6,2638.8,490.3,640.3
2494,9.1,0.1,12.1,2.2,19,0,493.8,0,75.5,2385,446.9,778.5
2928,11.3,0.2,2.4,4.4,56.4,0.3,558,0,46.3,2345.1,419.6,821.5
2950.1,20.2,0.1,3.8,5.2,183.3,1.5,596.9,0,24.6,2530.8,409.6,852.8
2947.1,27.1,0.3,16,2.9,158.2,2.5,594.6,0,25.8,2401.9,408.9,867.9
2930.7,27.5,0.7,18.1,4.1,483,2.9,593.3,0,59,2371,378,870.9
2906.3,28.8,1.1,56.6,11.1,551.3,2.4,587.7,0,50.3,2241.7,377.5,770.4
2878.4,29.5,1.6,78,27.7,244.2,1.4,589.1,0,113.9,1663.6,406.9,786.8
2805.5,28.7,1.6,80.6,27.3,135.9,2.6,569.1,0,146.7,1646,400.5,702.2
2759.3,26.7,1.3,30.1,16,244.6,4.4,622,0,262.2,1758.8,381.8,764.1
2561.9,23.7,1.4,5.6,2.9,203.8,5.6,657.5,0,228.9,1680.3,385.4,755.7
2277.8,20.8,1.4,9.4,3,213.1,7.2,628.6,0,85.8,1878.6,382.1,702.4
2226.8,15.3,1.8,4.6,11.8,167.8,8.7,559.9,0,94.9,1841.1,367.8,617.9
