IMPERIAL_20_solar,H_ALLEN_20_solar,PALOVRD2_20_solar,EMERY_20_solar
183,1100,3069.9,600
183,1100,2900.5,600
183,1100,2447.4,570.2
182.5,1100,1992.6,511.2
127.5,587.2,328.3,245.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,80.4,294.2
148,1097.3,2585.3,588.3
180.1,1081.5,2946.7,581
178.4,1068.2,3016,579.5
177.4,1061.7,3099.9,577.1
177.5,1063.5,3106.3,576.5
177.4,1065.6,3025.4,582.1
177.1,1065.5,3073.5,579.5
176.8,1067.7,3080.5,583.5
177.7,1073.3,3021.5,584.7
178.9,1088.8,3082.2,589.1
181.7,1098.8,3009.8,597.8
183,1100,2981.6,600
183,1100,2794.7,511.2
183,1100,2605.6,511.2
183,1100,2555,511.2
183,1100,2452.1,511.2
183,1100,2417.6,511.2
139.4,534.8,525.8,257.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,78.8,296.2
139.5,1098.5,2833.6,586.3
180.4,1088.2,3041,581.8
178.3,1074.9,3014.1,578.4
177.5,1075.6,3112.9,576.1
177.1,1066.9,3106.5,580.7
177,1066,3103,585.4
177.2,1064.4,3107.6,586.8
177,1065,3112.8,592.9
177.4,1073.1,3153.7,592.5
178.9,1079.8,3184.2,598.2
181.8,1099.2,3200,600
183,1100,3200,600
183,1100,3200,492.2
183,1100,3200,408.3
183,1100,2942.5,408.3
183,1100,2661.5,305.3
183,1100,2331.7,305.3
142.2,580.1,425.7,206.7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,96
157.1,1001.7,2588.8,392.4
180.5,1087.8,2785,389.4
178.5,1077.3,2683.8,387.5
177.6,1067.4,2761.5,483.5
177.5,1067.1,2813.2,511.4
177.3,1064.4,3115.2,534.5
176.8,1061.5,3117.1,580.5
177.1,1068.8,3095,548.2
177.8,1076.4,3047.1,495.7
179.5,1077.1,2955.8,481.1
182.8,1095.4,2796.2,396
183,1100,2557.4,410.3
183,1100,2376.4,408.3
183,1100,2349.1,408.3
183,1100,2278.9,408.3
183,1100,2073.3,408.3
183,1100,1545.7,408.3
138.3,625.1,255.4,187.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,97.1
103.4,1100,1177.6,394.9
172,1081.2,1873.7,388.9
178.7,1074.2,2248.1,583.7
178,1069.5,2524.2,575.4
177.8,1069.6,2842.3,577.4
177.1,1070.1,2791,586
177.1,1073.6,2862.4,592.4
177.6,1067.1,2852.8,600
179,1068.6,2633.4,600
182.5,1078.6,2612.7,600
183,1098.5,2516.9,509.9
183,1100,2333.7,515
183,1100,2013.4,511.2
183,1100,1442.2,378.9
178.4,1100,1145,291.5
174.3,1046.2,840.4,202.3
133.9,1023.1,578.3,149.1
51.9,594,186.3,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,294
94.6,1001.9,376.5,586.4
163.9,1086.1,1112.6,582.3
178.7,1084.9,1186.9,578.7
178.1,1072.5,2197.1,578.1
177.4,1072.8,2824.9,587.1
177.3,1064.4,2803.8,593
177.4,1062.7,2936.8,592.1
177.3,1067.8,3058.2,591.4
178.8,1075.1,3173.3,599.9
179.7,1089.2,3106.5,600
183,1100,2694.8,600
183,1100,2279.2,478.2
183,1100,1825.5,408.3
183,1100,1537.9,408.3
183,1100,925.7,408.3
180.7,1100,438.4,360.5
171.4,1079.1,392.5,99.3
114.8,493.2,229.5,41.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,78.7,299.4
139.1,287.8,1067.2,389.7
180.8,597.3,2511.6,286.6
178.7,784.8,2950.4,490.2
177.7,878.8,3035,582.3
177.2,1081.9,3109.4,554.6
177,1072,3106.7,487.8
176.8,1069.2,3122,409.4
177,1072.5,3137.6,454.5
178,1078.4,3155,403
179.4,1028.4,3200,505.4
182.5,1100,3200,459.8
183,1100,3142.9,484.8
183,1023.1,3012.1,305.3
183,1023.1,2915.2,219.6
183,1023.1,2775.3,149.6
183,921.7,2303.8,99.3
183,784.5,1683.3,99.3
153.4,349.5,398.5,80.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,76.5,191.8
102.7,997.4,3170.9,292.1
181.3,1083.6,3133.6,393.4
181.5,1072.9,3125,396.5
182.6,1068.4,3101.8,370.9
183,1069.9,3065.9,385.9
183,1069.5,3106.4,399.2
182.7,1066.6,3123.2,397.1
181.9,1067.1,3144.9,442.1
180.9,1073.8,3163.4,404.3
180.1,1080.4,3200,422.9
181.5,1097.6,3200,477.4
183,1100,3116.4,389.6
183,1100,3069.9,260.7
183,1100,3069.9,99.3
152.8,1100,2965.6,99.3
109.7,1100,2707.7,99.3
79.7,1100,2197.8,0
72.2,632.1,445.4,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,294.4
175,993.7,1972.3,385.9
180.2,1087.8,2797.7,383.3
178.6,1090.4,3013,382
177.9,1097.8,3012.4,382.8
177.3,1100,3092.5,383.1
177.5,1100,3090.3,383.1
177,1100,2980,382.7
177.2,1094.1,2968,382.1
177.8,1084.7,3060.6,383.1
178.8,1077.1,2964.3,384.7
181.1,1088.9,2985.2,392.6
183,1100,2844.8,410.8
183,1100,2321.7,408.3
183,1056.6,1663.8,408.3
183,1015.1,1174.6,408.3
183,778.8,586.8,408.3
183,497.5,372.2,408.3
165.1,210.3,12.4,159.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,73.8,293.1
138.9,1093.9,2778.5,388.8
180.9,1081.5,3032.8,386.4
178.8,1073.3,3135.1,382.7
177.2,1069.6,3111.3,379.8
178,1065.6,3100,579.9
178,1065.4,3101.6,579
178.7,1067.6,3111.4,577.7
178.7,1067.1,3119.6,581
179.3,1067.2,3144,591.7
179.6,1070.9,3200,600
182,1091.9,3200,600
183,1100,3200,600
183,1100,3200,554.1
183,1100,3200,423.5
183,1100,3200,408.3
183,1100,2995.2,408.3
183,1100,2313.1,305.3
157.2,757.3,600.2,124
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,284.3,294.1
139,1096,670.8,290.2
180.6,1079.5,1311,384.5
179,1066.7,1242.1,484.6
178.4,1063.9,1785.4,578.3
177.9,1066.7,2283.8,575
177.1,1068.4,2404.4,578.8
177.6,1065.8,2451.3,594.2
177.4,1070.3,2528.9,600
177.4,1077.9,2548.7,600
178.8,1078.2,2780.7,600
181.5,1094,3020.6,600
183,1100,2899.3,594.3
183,1100,2527.2,467.4
183,1100,1990.1,271.1
183,1100,1263.3,99.3
183,1100,763.5,79.8
183,1100,477.2,0
164.1,696.8,267.7,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,75.6,0
174.6,1094.8,3171.6,198.5
180.3,1079.1,3134.4,192.5
178,1072.2,3112.3,389.7
177.4,1068.8,3109.7,397.3
177.2,1070,3110.6,394.9
177.2,1065.8,3097.6,394
177.2,1067.2,3107.3,393
176.3,1066.6,3125.5,501.5
176.9,1072.7,3133.5,401.8
177.8,1076.8,3166.1,429.5
181.9,1094.4,3200,304
183,1100,3200,275.2
183,1100,3200,202.3
183,1100,3200,99.3
183,1100,3114.9,99.3
183,1100,3069.9,99.3
183,1100,3029.3,99.3
158.7,773.1,818.3,83.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,400.2
175.4,1097.7,3174.3,518.1
180.5,1077.6,3132.3,559.2
178.7,1073.2,3107.1,482.3
177.8,1066.1,3100.3,491.4
177.3,1061,3098.5,488.4
177.5,1060.4,3102,498.6
177.7,1065.7,3119.1,503.5
177.8,1072.7,3118.5,598.7
178.6,1084.7,3133.8,592
179.4,1086.9,3158.6,597.3
181.5,1090.9,3200,489.3
183,1100,3200,409.6
183,1100,3200,363.3
183,1100,3200,305.3
183,1100,3200,305.3
183,1057,3200,305.3
183,939.8,2975.5,305.3
160.6,705.7,829.3,220.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,293.7
156.6,1098.3,3185.3,586.1
180.3,1080.1,3139.9,580.5
178.3,1072.1,3115.7,576.6
177.9,1073.6,3101.5,576.6
177.3,970.2,3096.4,578.5
177.2,1083.2,3099.7,582.9
177.3,1077.7,3109.2,584.3
177.3,1069.4,3109.3,582.4
178.1,1080.2,3124.2,586.4
179.5,1090.9,3155,590
181.6,1100,3200,600
183,1100,3200,600
183,1069.9,3200,600
183,1023.1,3200,600
183,1023.1,3200,600
183,1023.1,3200,592.1
183,789.4,3147.1,432.6
156.5,410.2,803.5,137.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,73.8,292.4
174.7,992.1,3173.7,388.5
180.1,1079,3137.1,385.8
178.4,1071.7,3117,581.3
177.5,1065.3,3107.9,581.7
177.7,1063.7,3100.1,586.8
177.5,1067.4,3094.7,588.6
177.1,1070.3,3100.3,589.9
177.3,1067.4,3118.1,593.5
177.7,1071.9,3134,563.1
178.6,1074.9,3160.9,598
181.1,1096.5,3200,600
183,1100,3200,586.1
183,1100,3200,511.2
183,1100,3200,511.2
183,1100,3200,405.8
183,1100,3200,305.3
183,1100,3108,300.7
163.3,789.8,822.8,129.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,74.6,291.5
174.3,1097.4,3173.5,385.9
180.1,1082.8,3141.6,476.9
165.9,1072.8,3111.2,575.7
160.9,1069.7,3098.3,578.5
169.3,1066.3,3104.4,583.4
162.6,1064.5,3089.8,587.4
160.3,1066.1,3095.7,577.3
160.1,1062.9,3106.4,576.6
160.6,1062.8,3119,577.2
161.6,1069.9,3153.7,580.5
163.8,1088.7,3200,589.9
177.8,1100,3200,600
169.6,1100,3200,600
169.4,1100,3200,600
169.4,1100,3200,600
163.7,1100,3200,600
159.5,1100,3188,600
132.7,789.9,1061,379.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,294.8
68.6,991.2,3069,388.2
172.6,1083.2,3138.6,383.9
178.9,1072.8,3111.2,383.2
177.5,1069.8,3099.3,381.2
177.6,1070.8,3099.8,382.6
178.9,1074.6,3093.4,387
179.8,1068.1,3095.9,385.9
179.9,1064.5,3107.9,384.2
179.1,1070.1,3116.1,390
180,1095.3,3143.6,391.2
182.3,1100,3200,398.1
183,1100,3200,411.3
178.6,1100,3200,408.3
178.4,1100,3200,394.6
178.4,1100,3200,305.3
175.1,972.3,3200,305.3
169.4,665.4,3200,305.3
125.8,319,1095.7,115.1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,72.1,295.2
156.5,0,2262.4,289.8
170.8,0,3145,586.5
178.6,387.2,3137,584.6
178,766.5,3140.1,593.9
177.2,728.2,3132.5,600
176.8,519,3126.3,594.6
178.2,633.2,3150.6,569.7
178,544.7,3153.4,600
178.4,458.9,3163,600
179.5,778.2,3145.6,538.4
181.1,724.2,3200,403.3
183,837.6,3200,409.4
183,367.3,3172.9,305.3
183,147.8,3069.9,185
183,9.4,3018.3,61.4
183,0,2650.5,0
178.4,0,1512.3,0
158.9,0,278.2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,95.6
148.2,997.8,2875.1,387.1
180.1,1083.5,3140.1,580.5
178.6,1060.6,3121.5,589.3
177.9,1045.1,3072.2,591.7
178.3,1028.7,3108.1,597.8
177,1047.8,3104.6,545.6
177.3,1058.9,3116.2,494.5
177,1006.7,3129.1,548.4
177.4,1005.9,3131.2,401.6
179,998.2,3189,504.9
181.1,1004.6,3124.7,505.4
183,1024.4,3183.4,348.5
183,983.3,3016.6,202.3
183,800.2,2899.4,202.3
183,551.6,2864,202.3
183,405.2,2814.1,202.3
183,331.9,2469.8,202.3
167,106.4,694.7,137.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,294.5
182.8,696.2,2267.1,289.5
180,982.1,3146.9,287
178.1,1068,3139.7,285.3
176.6,1074.6,3129.1,285.4
176.9,999.3,3133.4,287.5
177.5,1070.4,3156.5,292.9
177.2,1063,3171.4,402.9
176.5,989.7,3146.3,334.6
177,1062,3170.4,302.9
178.4,1086.8,3200,506.4
181,1098.2,3200,405
183,1100,3146.3,409.1
183,1100,2680.9,305.3
183,961.8,2544.9,229.8
183,776.4,2400.2,0
183,703.3,2175.8,0
183,571.9,1681.4,0
163.5,328.1,435.1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,75,0
182.8,1085.9,3058.2,0
179.7,1073,3143.5,589
178.3,1067.4,3122,559.3
177.3,1058.5,3103.7,483.8
176.7,1060.2,3111.5,487
176.7,1064.3,3124.9,407.8
176.5,1062.3,3114.9,484.7
176.6,1058.1,3098.6,589.2
177.3,1061.3,3127.9,519.6
178.4,1073.2,3163.4,490.8
181.6,1088.8,3200,440.8
183,1100,3200,401.1
183,1100,3200,305.3
183,1100,3200,305.3
183,1100,3200,305.3
183,1100,3178.9,305.3
183,1100,2972.4,305.3
159.6,1041.7,998.8,266.7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,74.5,294
166.1,1085.6,3155.6,583
180.2,1074.7,3134,578.6
180.5,1068.4,3112.9,579.2
181.3,1060.4,3106.9,575.3
181.9,1063,3091.9,574.5
182,1061.6,3091.8,575.4
181.7,1059.8,3098.2,576.1
180.8,1063.4,3099.4,575.7
179.7,1068.3,3119,577.6
179,1072.7,3151.3,579.3
180.5,1089.4,3200,588.8
183,1100,3200,600
183,1100,3200,600
175.2,1100,3200,600
159.9,1100,3200,600
140.2,1100,3200,600
121.7,1100,3200,600
94.4,1003.7,1186.5,422.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,280.6,295.3
165.6,998,3178.3,588.4
180.4,1088.2,3150,583.4
178.5,1100,3200,583.9
177.6,1100,3200,585
177.3,1100,3200,588
176.8,1100,3200,598.1
176.5,1100,3200,596.3
176.9,1100,3200,593.9
177.3,1095.4,3189.7,591.5
178.2,1089.2,3185.2,590.3
181.1,1096.8,3182.1,595.7
183,1100,3147,600
183,1100,3047.3,600
183,1069.5,2713.2,600
183,810.4,1957.8,600
183,598.8,842.1,538.1
183,124.4,495.5,408.3
166.7,0,138.5,251.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,284,192.8
76.9,994.6,3179.9,488.9
160.9,1083.2,3142.3,460.1
181.8,1071.4,3121.3,391.1
179.4,1067.5,3115.6,392.3
180,1068.2,3114.9,440
179.5,1061.3,3091,338
181.5,1066.5,2933.4,385
183,1071.2,2925.7,384.7
183,1070.3,3053.4,386.3
180.5,1070.2,3172,390.8
167.9,1094.2,3200,503.9
170.4,1100,3200,460.2
132,1100,3129.7,408.8
101.4,1100,2994.6,408.3
83.4,1100,2962.7,368.8
79.4,1100,2761,305.3
55,1100,2701.9,195.5
34.7,1002.2,1107.2,99.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,294.6
138.5,794.2,3182.7,389.4
179.8,1087.6,3143.8,435.8
179.2,1078.5,3117,384.6
177.5,1100,3109.2,574.8
177.4,1100,3118.5,524.5
177.6,1097.3,3127.1,573.3
178,1100,3119.5,583.5
177.5,1100,3121.7,586.4
178.3,1022.6,3134.8,596.2
175.6,795.9,3173.3,495.8
172.7,764.9,3200,501.3
176.6,499.2,3200,559.7
178.5,190.9,3127.9,370.9
178.4,19.1,3069.9,305.3
178.4,0,3066.7,305.3
169.4,0,2841.9,305.3
169.4,0,2684.7,295.1
150,0,763.6,74.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,177.6,194.6
174.7,989.1,3071,589.5
180.2,1078.1,3135.7,581.5
178.3,1072.5,3111.5,577.5
177.2,1062.3,3104.4,574
177,1059.4,3096.2,574.3
176.9,1064.2,3090.2,573
176.8,1067.6,3103,574.4
176.7,1065.4,3100.8,585.7
177.3,1066.6,3117.4,593.9
178.4,1075.4,3143.3,587.9
180.9,1091.7,3200,591.6
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
168.7,1040.6,1293.5,398.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,178,292.1
174.3,986.7,3174.5,588.1
179.6,1078.5,3139.5,582
177.6,1064.3,3117.7,580
177.3,1069.9,3106.4,575.6
177,1069.2,3098,573.6
176.9,1068.9,3090.9,574.1
176.9,1065.9,3091.8,576.7
176.6,1064.8,3102.8,574.7
177.8,1070.1,3118.1,577.7
179.1,1074,3152.7,582.2
181.3,1091.2,3200,590.3
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
178.4,1100,3200,600
178.4,1100,3200,600
156.7,1034.1,1394.5,452.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,294.2
156.3,1087.7,2780.2,588.8
170.8,1073.6,3148.9,582.3
178.1,1067.8,3124.7,578.1
176.9,1066.7,3108.3,576.3
176.9,1067.5,3100.8,576.6
176.9,1065,3107.5,575.2
176.8,1065.8,3117.9,577.2
176.6,1066.6,3126.4,577.6
177.6,1079,3148.8,587
179,1100,3171.2,588.8
182,1100,3200,593.4
183,1100,3178.8,600
183,1100,3070.8,600
183,1100,3024,600
183,1023.1,2864,600
180.8,1005.3,2786.8,600
178.4,689.5,2731.3,600
154.9,290.5,1061.9,463.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,75.8,196.7
174.9,392,2184.5,543.8
179.3,997.2,3175.3,595.1
177.4,1099.1,3150.4,593.9
177.1,1095,3122.1,584.3
176.5,1100,3111.4,592
176.9,1100,3118,582.8
178.3,1100,3129.5,590.5
177.6,1100,3129.2,600
177.6,1100,3155.6,600
182.1,1071.4,3189.5,600
183,1064,3200,600
183,1027,3124.8,512
183,799,3070.8,356.4
183,371,3069.9,202.3
183,176.2,2984.5,202.3
165.9,96.3,2816.3,202.3
116.1,0,2267.4,166.9
72.2,0,528.2,99.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,295.8
112.4,694.4,1074.9,387
180.1,1087.6,1563.1,490.1
177.2,1073.8,2386,444.2
176.3,1060.6,2593.2,305.7
176,1069,2962.1,439.8
175.7,1086.5,2957.2,329.7
176.3,1100,2764.2,370.4
176.5,1077.6,2402.8,507.2
177.1,992.6,2181,499.5
178.8,942.6,1946.1,221.7
181,1100,1725,187.1
183,1077.9,1648.2,96.6
183,747.1,1179.4,202
183,556.4,1113.4,99.3
183,471.7,1097.6,20.8
183,370.6,1010.4,0
183,238.1,990.9,0
164.7,83.1,530.9,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,75.8,299.1
183,293.1,1553.7,287.2
179.7,880,2872,489.5
178.5,885.5,2618.4,491.1
176.6,1098.7,2566.4,324.6
175.8,963.8,2578.3,285.6
175.8,741.4,2690.9,290
175.8,610.9,2408.6,405
176.3,311.4,2771.4,300.4
177.3,253.6,2697.9,302.5
178,284.9,2591.9,300.6
180.6,245.8,2762.5,306
183,267.1,2356.4,297.9
183,152.8,1825.3,142.6
183,96.3,1260.6,99.3
183,96.3,1197.3,99.3
183,96.3,1036.6,99.3
183,90.8,997.2,30.4
163.5,0,138.8,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,194.3
147.7,1000.5,1877.1,587.3
179.6,1085.1,2960.6,579.7
178.3,1071.9,3132,578.7
177,1069.9,3101.3,576.2
176.5,1067.4,3097.4,577.3
176,1066.1,3096.3,591.8
176.1,1086.6,3111.2,600
177.5,1089.3,3117.3,600
177.9,1084.9,3004.8,600
178.9,1083.5,3110.9,586.7
181.9,1100,3041.5,582.3
183,1100,2967.1,600
183,1100,2865.1,482.8
183,1100,2845,408.3
183,951.7,2673.3,402.7
183,920.1,2201.3,127.9
169.4,735.9,1815.8,57.8
148.5,444.5,603.1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,195.7
175.2,686,2594.2,187.8
179.9,1089,3047,594.1
178.1,1073,3114.3,586.9
177.4,1069.2,3099.6,584.3
177,1062.7,3099.1,581.2
176.7,1068.2,3101.1,583.4
178,1076.2,3148.1,586.9
176.8,1074.3,3160,591.8
177.3,1082.8,3187.8,594.8
178.6,1091.5,3200,600
181.2,1100,3135.1,600
183,1100,3188.2,600
183,1100,2925.7,600
183,1100,2517.1,600
183,1072,2208.7,487.5
183,915.1,2089.8,365.5
183,792.1,1699.1,79.2
164.3,449.6,839.5,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
147.7,1099.7,1476.1,191.4
179.2,1075.6,2464,300.1
177.9,1068.5,2460.4,292.6
176.8,1066.3,2832.8,401.2
176.7,1070.9,2942.1,248
176.5,1063.4,3140.5,296.1
176.5,1065.1,3129,295.8
176.7,1061.8,3093.7,394.3
177.3,1065.3,2971.4,443.3
178.6,1073.1,2833.9,427.7
181.7,1095.4,2929.3,511.7
183,1100,2773.3,395.3
183,1100,2350.3,150
183,1100,2164.3,99.3
183,1100,2040.2,99.3
183,1100,2017.8,0
183,1100,1804.5,0
167.2,878.9,673.6,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,295.6
165.4,996.2,3076.8,512.1
179.7,1084.7,3138.8,557.6
177.9,1072.5,3111.7,580.1
176.7,1067.3,3101.6,587.5
177.1,1061.5,3101.2,587.6
178.3,1063.6,3110.5,592.2
177.8,1061,3114.9,539.6
178.8,1059.8,3128.7,491.9
178.9,1066.1,3137,403.2
180.6,1077.5,3153,503.6
181.9,1092.5,3200,600
183,1100,3200,550
183,1100,3174.2,408.7
183,1100,3150.8,358.6
174.4,1100,3069.9,246.1
169.4,1100,3002.4,114.8
168.6,1100,2839.1,99.3
129.2,1053.5,1308.1,94.7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,77.9,294.8
156.2,1096.9,1566.4,588.3
180.1,1083.5,2544,581.2
179.5,1068.3,3126,576.6
180.5,1066.7,3117.4,574.7
181.3,1069.7,3105.1,575.3
181.1,1078.6,3117.8,576.2
180.8,1080.2,3116,575.4
180.3,1094.2,3130.9,575.1
179,1095.1,3157.8,578.6
178.4,1099,3181.5,590.4
180.1,1100,3200,600
183,1100,3191.5,600
183,1100,3173.8,600
181.7,1041.7,3152.6,600
170,851.1,2896.7,600
154.4,683.4,2599.1,600
145.7,498.1,2169,600
112.4,199.3,727.6,307.1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,291.2
175.1,793.5,1875.1,585.1
179.3,1092.1,2493.6,582
177.6,1097,2810.4,581.6
177.2,1100,2785.7,583.2
176.5,1100,2744.8,584.4
176,1100,2820.2,584.9
176.7,1100,2724.5,583.8
176.5,1100,2696.1,582.4
176.9,1094.3,2675.2,580.8
178.2,1090.1,2694.4,582.5
180.8,1095.1,2645.8,590.9
183,1100,2538.7,600
183,1098.1,2408,600
183,835.9,2270.4,600
183,721.2,1455.7,600
183,489.5,677.9,592.5
183,341.1,259.4,511.2
169.3,147.3,0,266.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,295.7
175.1,1100,2981.1,587.3
178.9,1084,3141.9,581.6
178,1071.3,3123.4,579.1
177.1,1064.8,3099.8,577.6
176.2,1061.9,3095.6,575.8
176.3,1060.9,3097,576.6
176,1060.4,3092.1,576.9
176.3,1057.4,3104.8,576.4
176.6,1059.9,3119.8,576.5
179.4,1069.7,3156.9,583.7
181.1,1100,3200,593.5
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3113.3,600
166.1,983.1,1334.5,351.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,298.8
165.8,696.4,3085.4,591.3
180,1087.8,3144.1,587.5
179.2,1074,3114,583.3
177.8,1066.3,3098.1,577.9
177.3,1060.3,3092.2,575.4
177,1057.1,3101.2,574.7
177,1056.3,3089.9,576.8
177.3,1058.2,3104.5,582.2
178,1062.1,3124.9,597
179.7,1078.6,3175.4,600
181.6,1095.2,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,558.2
183,1100,3200,511.2
178.4,1100,3007.2,511.2
156.9,978.2,1041.8,338.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,298.4
166.6,896.7,2484.7,490.1
180.5,1082.4,2958.7,585.2
179.2,1080.8,3051.2,578.2
177.5,1077.4,3037.2,576.4
177,1068.3,3124.8,579.1
176.9,1074.4,3042.9,583.4
177,1070.3,3129.3,582
177.4,1068,3133.1,581.7
178.2,1072,3151.5,589.9
179.1,1079.3,3177.7,597.1
180.9,1100,3200,600
183,1100,3200,600
183,1100,3174.7,600
183,1100,3172.9,578.1
183,1100,3131.5,491
183,1100,2886.9,305.3
183,1100,2217.8,305.3
169.6,787.6,735.6,289.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,297.3
94.2,993.7,3092.8,588.2
180.9,1076.9,3154.1,581.9
179.5,1076,3139.3,579.6
178.5,1066.7,3116.4,578.4
177.8,1062.1,3105.6,577.3
177.1,1066.4,3103.9,576.4
177.3,1066.9,3116.2,579.1
177.1,1065.5,3114.9,592.4
177.6,1073.9,3134.8,600
178.5,1087.3,3167.2,600
180.9,1097.4,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3200,439.2
183,1100,3200,358.7
183,1100,2930.6,224.9
168.5,1083.9,858.7,30.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,296
139,1100,3200,588.6
180.5,1087.3,3160.2,582.8
179.1,1075.4,3135.3,580.1
178.1,1071.4,3123,585.6
178.1,1070,3111.2,577.8
177.2,1071.5,3103.8,582.4
177.3,1064.3,3108.7,585
177.5,1066.3,3115.4,592
178.8,1076,3131.4,577.6
179.2,1078.6,3157,493.6
181.1,1093.1,3200,499.6
183,1100,3200,510.1
183,1100,3200,512.8
183,1100,3200,486.4
183,1100,3200,408.3
178.4,1100,3200,408.3
178.4,1100,3003.1,330
158.7,957.2,993.3,300.1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,299.1
121.2,797.4,3200,589.3
181,1046.4,3161.2,585.4
179.1,1078.6,3140.1,577.6
178.8,1076.7,3121.9,575.8
177.8,1072.4,3115.2,577.2
177.7,1065.4,3106.2,583.4
177.4,1065.4,3111.9,600
176.8,1064.9,3118.1,596.4
177.3,1070.5,3136.4,596.8
178.9,1075,3168.8,600
181.4,1093.3,3200,586.5
183,1100,3200,436.2
183,1100,3200,408.8
183,1100,3200,408.3
183,1100,3200,408.3
183,1100,3163.4,384.7
183,1049.5,2672.8,169.2
164.2,967.6,963.7,99.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,297.9
130.6,1095.4,3093.1,593
180.9,1085.5,3165.6,587.7
179.1,1074.6,3137.9,580.5
178.6,1074.4,3118.1,577.7
177.6,1071.8,3105.3,583
177.9,1068.1,3111.2,593.8
