MESA_CAL_20_hydro,OWENS_G_20_hydro,MC_CALL_20_hydro,TESLA_20_hydro,ROUND_MT_20_hydro,COTWDWAP_20_hydro,RNCHSECO_20_hydro,SUMMIT_20_hydro,CANAD_G1_20_hydro,COULEE_20_hydro,DALLES21_20_hydro,HANFORD_20_hydro,JOHN_DAY_20_hydro,MALIN_20_hydro,NORTH_G3_20_hydro,WCASCADE_20_hydro
268,22,403.2,701,1770.989015,759.0573632,138,51,2266.51537,3882.684968,1752.8,1139,2718.989614,256.841491,723,115
268,22,403.2,701,2102.626744,916.2573632,138,51,2939.004659,5178.684968,1460.6,1139,2351.789614,196,723,115
268,22,403.2,701,2356.129682,1073.457363,207,76.8,3819.204659,6474.684968,1168.4,1690.05254,1984.589614,196,723,115
401.8,32.8,604.8,1051.4,2725.729682,1230.657363,276,102.6,4699.404659,7770.684968,1460.6,1641.192987,1617.389614,196,1084.8,115
268,22,806.4,715.9035735,2813.202125,1368,345,128.4,5579.604659,9066.684968,1168.4,1688.231706,1250.189614,196,723,115
268,22,715.9794569,701,2840.247119,1368,414,125.1,5478.763157,10362.68497,876.2,1139,882.9896143,196,723,115
268,22,514.3794569,701,2775.294396,1368,483,128.4,5384.854077,10425.25295,584,1139,734,196,723,115
268,22,403.2,701,2682.937837,1368,552,102.6,5766.802168,9129.252946,643.5779651,1139,734,196,723,115
268,22,403.2,849.4674249,2417.488071,1368,506.5,76.8,5635.006141,7833.252946,935.7779651,1139,1101.2,196,723,115
336.64,28,429.6798539,1199.867425,2047.888071,1368,437.5,51,5167.522522,6537.252946,1227.977965,1139,1468.4,196,723,115
470.44,38.8,631.2798539,1386.470533,2146.926708,1210.8,461,51,5111.630874,5241.252946,1520.177965,1696.884069,1835.6,196,767.64,115
604.24,49.6,832.8798539,1736.870533,2516.526708,1053.6,530,76.8,5991.830874,4464.426703,1812.377965,2265.684069,2202.8,293.8,1129.44,139.0751162
738.04,60.4,1034.479854,2087.270533,2886.126708,1210.8,599,102.6,6872.030874,5760.426703,1822.132786,2834.484069,2570,196,1491.24,115
871.84,71.2,1236.079854,2437.670533,2551.818894,1368,599,128.4,7339.52064,6456.024599,1910.113467,3403.284069,2826.8,227.2242674,1853.04,157.6149613
1005.64,82,1297.675863,2788.070533,2767.965327,1368,599,154.2,7164.631691,5160.024599,2202.313467,3174.478679,3194,325.0242674,2214.84,214.6149613
871.84,71.2,1096.075863,2437.670533,2398.365327,1368,599,128.4,6909.394471,5875.453852,1936.618756,2845.4,3194,227.2242674,1853.04,157.6149613
738.04,60.4,894.4758633,2087.270533,2028.765327,1303.047032,599,102.6,6440.022272,5613.886867,1692.552495,2276.6,2826.8,196,1491.24,115
604.24,49.6,692.8758633,1736.870533,1659.165327,1145.847032,530,76.8,5559.822272,4317.886867,1483.802359,1707.8,2826.8,196,1129.44,115
470.44,38.8,491.2758633,1386.470533,1622.720121,988.6470316,461,51,4679.622272,3021.886867,1776.002359,1139,3194,293.8,767.64,172
336.64,28,403.2,1036.070533,1677.733551,831.4470316,392,51,4405.20708,2593,1544.66316,1139,3194,196,723,229
268,22,403.2,701,1551.222684,674.2470316,323,51,3598.701193,2593,1374.848723,1139,3103.628899,196,723,286
268,22,403.2,701,1737.1,517.0470316,299.9666471,51,3535.38158,3045.263368,1442.257751,1139,2736.428899,196,723,343
268,22,403.2,1051.4,2106.7,359.8470316,368.9666471,68.2,2802.335133,4341.263368,1607.347772,1139,2369.228899,291.4992287,723,358.0857143
324.0135044,31.94553879,604.8,1401.8,2476.3,325.5788889,299.9666471,94,3267.250964,5637.263368,1830.722554,1139,2002.028899,389.2992287,723,301.0857143
457.8135044,42.74553879,806.4,1752.2,2845.9,482.7788889,368.9666471,119.8,4147.450964,6933.263368,1784.818932,1707.8,2369.228899,487.0992287,1084.8,358.0857143
591.6135044,53.54553879,1008,2102.6,3215.5,639.9788889,437.9666471,145.6,5027.650964,8229.263368,1868.677489,2276.6,2736.428899,584.8992287,1446.6,415.0857143
725.4135044,64.34553879,1209.6,2453,3116.644852,797.1788889,368.9666471,171.4,5907.850964,9525.263368,2071.888544,2845.4,3103.628899,682.6992287,1808.4,472.0857143
859.2135044,75.14553879,1411.2,2699,2810.965168,639.9788889,352.0754144,197.2,6788.050964,10821.26337,1822.576165,2863.235547,2736.428899,584.8992287,1560.784808,415.0857143
993.0135044,81.7662981,1612.8,3049.4,2816.090371,797.1788889,401.6083135,221.9,7127.889744,11142.27156,1732.110886,2294.435547,2369.228899,682.6992287,1198.984808,472.0857143
898.2,72.96866932,1753.9,3049.4,2610.471028,954.3788889,470.6083135,221.9,7254.444327,11278,1727.323899,1725.635547,2002.028899,753.2,1437.314145,442
764.4,62.16866932,1753.9,3049.4,2370.147181,1111.578889,401.6083135,221.9,7360.233069,9982,1900.804805,1223.857286,2369.228899,851,1799.114145,499
630.6,51.36866932,1753.9,3049.4,2169.72987,1268.778889,470.6083135,221.9,7365.057733,8686,2059.005444,1662.86861,2318.751234,851,2160.914145,499
496.8,42,1753.9,3049.4,1884.441381,1178.458949,401.6083135,221.9,7458.098896,7390,2079.117129,2231.66861,1951.551234,779.0508999,2522.714145,442
630.6,52.8,1753.9,3049.4,2118.789027,1021.258949,332.6083135,196.1,7369.666883,7529.625956,2044.10013,1940.921784,1584.351234,681.2508999,2160.914145,385
764.4,63.6,1753.9,3049.4,2488.389027,864.0589494,401.6083135,170.3,6506.628103,7390,2018.494364,2509.721784,1217.151234,583.4508999,1799.114145,328
898.2,74.4,1753.9,3049.4,2857.989027,706.8589494,332.6083135,196.1,6774.8,8686,2018.591737,3078.521784,849.9512345,485.6508999,1839.725166,271
1032,85.2,1753.9,3049.4,3215.5,812.7220252,401.6083135,221.9,7655,9982,1919.227887,3647.321784,1217.151234,387.8508999,2201.525166,328
1165.8,96,1753.9,3049.4,3215.5,655.5220252,470.6083135,221.9,7633.570519,11278,1700.946226,4216.121784,849.9512345,290.0508999,2312.611592,271
1165.8,96,1753.9,2902.843756,3059.580928,498.3220252,539.6083135,196.1,7493.837555,11278,1636.101128,3951.942787,1217.151234,196,1950.811592,229
1117.469743,85.2,1681.0875,3049.4,2993.095261,471.2,470.6083135,170.3,7295.163816,10447.17838,1633.610437,3383.142787,1584.351234,293.8,1808.4,286
983.6697434,74.4,1479.4875,2762.095237,2623.495261,628.4,401.6083135,144.5,6414.963816,9151.178378,1707.393794,2814.342787,1468.4,391.6,1446.6,229
849.8697434,63.6,1277.8875,2411.695237,2253.895261,471.2,332.6083135,118.7,5534.763816,7855.178378,1672.734643,2245.542787,1101.2,293.8,1084.8,172
716.0697434,52.8,1076.2875,2061.295237,1884.295261,314,263.6083135,92.9,4654.563816,6559.178378,1712.516203,1676.742787,734,196,723,115
582.2697434,42,874.6875,1710.895237,1514.695261,314,194.6083135,67.1,3774.363816,5263.178378,1420.316203,1139,734,196,723,115
448.4697434,31.2,673.0875,1360.495237,1693.3164,314,200.2673563,51,3523.25549,3967.178378,1558.54195,1139,1101.2,293.8,723,172
314.6697434,22,471.4875,1010.095237,1884.461878,314,269.2673563,51,4403.45549,2932.311805,1450.133675,1139,1468.4,196,723,134.9714286
268,22,403.2,701,2106.7,463.4268536,338.2673563,51,4858.28296,3108.780154,1157.933675,1139,1358,196,723,191.9714286
375.9404848,31.92,466.0172051,1051.4,2476.3,620.6268536,407.2673563,72.5,3978.08296,4404.780154,958.8045511,1707.8,1725.2,258.8285714,1084.8,248.9714286
509.7404848,42.72,667.6172051,1401.8,2845.9,777.8268536,476.2673563,98.3,4858.28296,5700.780154,1251.004551,2276.6,2092.4,356.6285714,1446.6,305.9714286
643.5404848,53.52,869.2172051,1752.2,3215.5,935.0268536,545.2673563,124.1,5738.48296,6996.780154,1543.204551,2845.4,2459.6,454.4285714,1808.4,362.9714286
777.3404848,64.32,1070.817205,2102.6,3173.26177,1092.226854,599,149.9,6618.68296,8292.780154,1835.404551,3414.2,2826.8,552.2285714,2170.2,419.9714286
911.1404848,75.12,1272.417205,2453,2985.337724,1249.426854,530,175.7,6985.898594,7589.448701,2127.604551,3758.819688,3194,650.0285714,1808.4,476.9714286
1044.940485,85.2,1162.426519,2803.4,2684.679411,1092.226854,461,201.5,7096.068383,7900.952289,2152.564974,3190.019688,3194,747.8285714,1446.6,499
1102.686965,74.4,1364.026519,3049.4,2505.009311,1024.78318,392,221.9,7235.402902,7874.790362,2238.732968,2621.219688,3194,845.6285714,1084.8,499
968.8869652,63.6,1565.626519,3049.4,2403.697069,1181.98318,323,221.9,7267.150784,6578.790362,2329.893238,2956.739287,3194,851,1092.674689,499
835.0869652,52.8,1753.9,3049.4,2239.901924,1289.630854,254,221.9,7190.362782,6021.243434,2282.020225,2387.939287,3194,851,1454.474689,499
701.2869652,42,1753.9,3049.4,2115.198838,1239.357357,210.9832829,221.9,7126.369821,5642.011228,2218.339026,1888.89221,3178.271147,782.8,1816.274689,499
630.6,52.8,1552.3,3049.4,2106.7,1082.157357,279.9832829,221.9,6744.98159,6661.158786,1926.139026,1320.09221,2811.071147,685,1454.474689,442
764.4,63.6,1350.7,2862.5483,2476.3,924.9573571,348.9832829,196.1,6116.42109,7440.176085,1633.939026,1888.89221,2443.871147,587.2,1092.674689,385
898.2,74.4,1552.3,2648.607509,2845.9,808.9928423,417.9832829,170.3,6222.952262,8736.176085,1341.739026,2457.69221,2076.671147,489.4,1454.474689,328
1032,85.2,1753.9,2999.007509,3215.5,966.1928423,486.9832829,196.1,7103.152262,10032.17608,1596.188458,3026.49221,1709.471147,391.6,1816.274689,271
1165.8,96,1740.334404,3049.4,3215.5,808.9928423,449.8711339,221.9,7155.508217,11278,1303.988458,3595.29221,1342.271147,293.8,1506.25059,214
1165.8,96,1753.9,3049.4,3116.836288,651.7928423,461,221.9,7032.273258,11123.72027,1011.788458,3414.2,975.0711475,196,1868.05059,157
1165.8,96,1552.3,3049.4,2747.236288,494.5928423,530,196.1,6868.741313,9827.72027,1303.988458,2845.4,1342.271147,293.8,1808.4,214
1032,85.2,1432.483338,2747.166991,2377.636288,651.7928423,599,170.3,6703.310381,8531.72027,1168.4,2276.6,1579.857973,391.6,1446.6,271
898.2,74.4,1230.883338,2396.766991,2008.036288,494.5928423,530,144.5,5823.110381,7235.72027,876.2,1707.8,1212.657973,293.8,1084.8,214
764.4,63.6,1029.283338,2046.366991,1638.436288,337.3928423,461,118.7,4942.910381,5939.72027,584,1139,845.4579734,196,723,157
630.6,52.8,827.6833381,1695.966991,1593.943997,314,392,92.9,4513.149766,4643.72027,584,1139,902.3062306,196,723,115
496.8,42,626.0833381,1345.566991,1724.781331,314,461,67.1,4646.54196,3347.72027,876.2,1139,1269.506231,196,723,117.3150054
363,31.2,424.4833381,995.1669907,1737.1,314,410.864039,51,4788.976265,3007.108041,584,1169.261929,902.3062306,196,723,115
305.0996777,39.52727273,403.2,1200.672224,2106.7,471.2,341.864039,69.81666667,4101.916745,2593,584,1738.061929,1269.506231,196,723,157
438.8996777,50.32727273,604.8,1551.072224,2476.3,628.4,410.864039,95.61666667,4229.597652,3810.028519,876.2,2306.861929,1636.706231,293.8,723,214
572.6996777,61.12727273,806.4,1901.472224,2845.9,785.6,341.864039,121.4166667,5109.797652,5106.028519,1168.4,2875.661929,2003.906231,391.6,1084.8,271
706.4996777,71.92727273,1008,2251.872224,3215.5,942.8,410.864039,147.2166667,5989.997652,6402.028519,1460.6,3444.461929,2371.106231,489.4,1446.6,328
840.2996777,82.72727273,1209.6,2602.272224,3215.5,852.529804,479.864039,173.0166667,6870.197652,7698.028519,1752.8,4013.261929,2738.306231,558.1070202,1808.4,385
974.0996777,93.52727273,1008,2654.200381,3080.840557,705.5719448,410.864039,198.8166667,7260.614253,8387.972433,1460.6,4551.8,2371.106231,460.3070202,1446.6,328
957.1586174,82.72727273,1209.6,2303.800381,2769.007418,862.7719448,479.864039,221.9,7291.083403,7091.972433,1752.8,3983,2738.306231,558.1070202,1686.243346,385
854.4270352,71.92727273,1411.2,2387.209739,2404.519227,1019.971945,548.864039,221.9,7185.91411,5795.972433,2045,3414.2,3105.506231,655.9070202,1570.953536,442
988.2270352,61.12727273,1612.8,2737.609739,2101.23827,1177.171945,479.864039,221.9,7095.07252,4499.972433,2232.910168,2845.4,3194,753.7070202,1910.965268,499
854.4270352,50.32727273,1753.9,2867.260976,2302.36052,1334.371945,410.864039,221.9,7020.498093,3930.031366,2251.957416,2276.6,3194,851,2126.374913,499
720.6270352,39.52727273,1753.9,2516.860976,1961.760668,1213.228906,353.4995974,196.1,6964.629924,4704.622151,2138.543779,1707.8,3194,851,1764.574913,499
586.8270352,42,1753.9,2867.260976,2106.7,1368,422.4995974,170.3,6817.372346,5790.235305,1876.538864,1139,2865.811584,753.2,1402.774913,461.0284995
720.6270352,52.8,1753.9,2516.860976,2476.3,1275.121287,353.4995974,144.5,6645.092463,7086.235305,1584.338864,1139,2498.611584,655.4,1040.974913,404.0284995
854.4270352,63.6,1552.3,2283.786194,2845.9,1117.921287,422.4995974,170.3,6253.896419,8382.235305,1292.138864,1619.342307,2131.411584,557.6,1319.043664,347.0284995
988.2270352,74.4,1350.7,2634.186194,3215.5,960.7212868,491.4995974,196.1,7134.096419,9678.235305,1584.338864,2188.142307,2214.800544,459.8,1680.843664,290.0284995
1122.027035,85.2,1149.1,2984.586194,3215.5,803.5212868,560.4995974,221.9,7082.852645,10974.2353,1292.138864,2756.942307,1847.600544,362,1323.179591,233.0284995
1165.8,96,1313.727497,3049.4,3215.5,646.3212868,491.4995974,221.9,7066.35333,10719.02759,999.9388636,3325.742307,1480.400544,264.2,961.3795905,176.0284995
1165.8,96,1112.127497,3049.4,2899.137241,769.193783,422.4995974,221.9,7072.954057,9423.027595,1292.138864,2845.4,1847.600544,248.8662248,1323.179591,233.0284995
1032,85.2,1313.727497,2779.788394,2529.537241,926.393783,353.4995974,196.1,6192.754057,8127.027595,1584.338864,2276.6,2214.800544,346.6662248,1446.6,290.0284995
898.2,74.4,1112.127497,2429.388394,2159.937241,769.193783,422.4995974,170.3,5312.554057,6831.027595,1292.138864,1707.8,1847.600544,444.4662248,1084.8,233.0284995
764.4,63.6,910.5274972,2078.988394,1790.337241,611.993783,353.4995974,144.5,4432.354057,5535.027595,999.9388636,1139,1480.400544,346.6662248,723,176.0284995
630.6,52.8,708.9274972,1728.588394,1604.157748,454.793783,284.4995974,118.7,4905.718596,6831.027595,1292.138864,1139,1113.200544,248.8662248,1084.8,119.0284995
496.8,42,507.3274972,1378.188394,1723.664859,314,353.4995974,92.9,4025.518596,7064.135467,1584.338864,1402.987293,746.0005444,293.8,723,115
363,31.2,403.2,1027.788394,2093.264859,314,422.4995974,67.1,4177.996001,5768.135467,1677.847469,1971.787293,734,391.6,1084.8,172
363,22,403.2,701,2106.7,424.8,392,51,3297.796001,6272.029051,1678.367725,2540.587293,734,293.8,1415.902493,115
496.8,22,403.2,981.8587277,2476.3,582,461,51,3999.248748,7362.302786,1651.827871,3109.387293,734,196,1697.8,115
630.6,22,604.8,1332.258728,2845.9,739.2,530,76.8,4879.448748,8658.302786,1944.027871,3678.187293,1101.2,293.8,2059.6,172
764.4,32.8,806.4,1682.658728,3215.5,896.4,599,102.6,5759.648748,9954.302786,2236.227871,4246.987293,1468.4,391.6,2421.4,229
898.2,43.6,1008,2033.058728,3215.5,1053.6,599,128.4,6639.848748,11250.30279,2528.427871,4815.787293,1835.6,489.4,2783.2,286
1032,54.4,889.7546143,2383.458728,3112.723112,896.4,599,154.2,7520.048748,11278,2236.227871,4797.123513,1496.731178,391.6,3145,343
1165.8,54.4,999.3579229,2033.058728,2743.123112,1053.6,530,128.4,7489.454579,10917.53898,1944.027871,4953,1129.531178,293.8,3145,286
1165.8,43.6,1200.957923,2348.6,2437.441641,1210.8,461,102.6,7247.393427,10271.69066,1866.154024,4953,762.3311776,319.0889625,3145,229
1103.938789,32.8,1402.557923,2699,2092.15855,1368,392,76.8,7404.843976,8975.690658,1947.077038,4953,734,416.8889625,3145,204.7943001
1163.29171,22,1604.157923,3049.4,2094.12331,1368,387.8907993,51,7300.824209,7679.690658,2195.931651,4953,957.3171149,514.6889625,3145,261.7943001
1029.49171,29.91906364,1753.9,3049.4,2045.90232,1368,318.8907993,56.57653636,7249.875942,6601.220576,2270.320329,4953,1324.517115,612.4889625,3145,318.7943001
895.6917099,40.71906364,1753.9,3049.4,2065.367177,1368,387.8907993,82.37653636,6576.357123,6393.53545,2312.907508,4706.478377,1691.717115,710.2889625,3145,375.7943001
898.2,51.51906364,1753.9,2849.361682,2402.345357,1368,318.8907993,108.1765364,5696.157123,7390,2328.92205,4137.678377,2058.917115,808.0889625,2783.2,432.7943001
1032,62.31906364,1552.3,2498.961682,2771.945357,1347.55446,387.8907993,133.9765364,6332.983625,8686,2333.825219,3568.878377,2426.117115,851,2685.428269,442
1165.8,73.11906364,1350.7,2699,3141.545357,1190.35446,456.8907993,159.7765364,7213.183625,9982,2401.414297,3786.674529,2793.317115,753.2,3047.228269,499
1165.8,83.91906364,1149.1,3049.4,3215.5,1033.15446,525.8907993,185.5765364,7544.90872,11278,2539,3217.874529,3160.517115,851,2685.428269,499
1165.8,94.71906364,947.5,2742.393394,3215.5,875.9544597,456.8907993,159.7765364,7601.564834,11278,2427.776903,3786.674529,2793.317115,753.2,2323.628269,499
1165.8,83.91906364,745.9,2391.993394,2845.9,892.8890196,402.1150747,133.9765364,7362.814297,11278,2135.576903,4355.474529,2426.117115,655.4,1961.828269,499
1101.062027,73.11906364,947.5,2191.635457,2476.3,1050.08902,393.3661461,108.1765364,6482.614297,9982,2290.005942,4924.274529,2058.917115,557.6,2139.052054,442
967.2620273,62.31906364,1149.1,2257.128922,2106.7,1207.28902,324.3661461,82.37653636,5602.414297,8686,1997.805942,4355.474529,1691.717115,459.8,1777.252054,385
833.4620273,51.51906364,947.5,1906.728922,1737.1,1050.08902,393.3661461,56.57653636,4722.214297,7390,1885.611646,3786.674529,1324.517115,362,1415.452054,328
699.6620273,40.71906364,745.9,1556.328922,1367.5,892.8890196,324.3661461,51,3842.014297,6094,1926.319288,3217.874529,957.3171149,264.2,1053.652054,271
565.8620273,29.91906364,544.3,1205.928922,1103.082133,735.6890196,255.3661461,51,3177.163394,4798,1987.84161,3786.674529,734,196,723,214
432.0620273,22,403.2,855.5289217,1472.682133,578.4890196,186.3661461,51,4057.363394,5233.126018,1855.617722,3217.874529,734,196,1084.8,157
496.8,24.00973727,403.2,701,1842.282133,421.2890196,138,51,3299.784209,6094,1841.277078,2649.074529,734,196,1445.54327,115
630.6,34.80973727,403.2,701,2211.882133,314,177.1651146,76.8,4179.984209,7390,1767.084299,2851.571301,734,259.4284574,1807.34327,172
764.4,45.60973727,604.8,1051.4,2581.482133,471.2,246.1651146,102.6,5060.184209,8686,2059.284299,3420.371301,1101.2,357.2284574,2169.14327,229
898.2,56.40973727,806.4,1401.8,2951.082133,628.4,315.1651146,128.4,5940.384209,9982,2351.484299,3989.171301,1468.4,455.0284574,2530.94327,286
1032,67.20973727,1008,1752.2,3215.5,785.6,384.1651146,154.2,6820.584209,11278,2539,4206.203911,1835.6,552.8284574,2892.74327,343
1165.8,78.00973727,1155.404497,2102.6,3215.5,942.8,453.1651146,180,5940.384209,11278,2246.8,4764.081498,1468.4,650.6284574,2530.94327,400
1165.8,67.20973727,953.8044969,2434.937468,2845.9,962.6462932,522.1651146,205.8,5814.310332,11193.07553,2174.03771,4953,1101.2,620.8859043,2169.14327,343
1085.927427,56.40973727,1155.404497,2645.000962,2493.36222,1119.846293,591.1651146,180,6130.787299,9897.075527,2217.694749,4953,734,718.6859043,2530.94327,400
1154.812701,45.60973727,1029.983029,2916.013661,2512.002284,1277.046293,599,154.2,6473.100764,8601.075527,2241.304762,4953,734,816.4859043,2892.74327,343
1021.012701,34.80973727,1185.744678,2565.613661,2544.525088,1368,599,128.4,6832.897883,7305.075527,2258.353064,4953,734,851,3145,382.75
887.2127014,31.2,1296.300034,2215.213661,2833.102084,1368,599,154.2,5952.697883,8227.235039,2174.286683,4732.439941,734,782.8,2783.2,439.75
807.8483867,42,1094.700034,1864.813661,3124.265133,1210.8,599,138.52871,6200.101064,8855.187016,2065.399408,4200.42776,734,685,2783.2,382.75
764.4,52.8,893.1000342,1514.413661,2871.154978,1053.6,545.1388703,112.72871,7080.301064,7559.187016,2088.784742,4738.220668,734,587.2,3145,325.75
898.2,63.6,1008,1752.2,3207.595418,952.1588135,599,138.52871,6847.524844,8728.682852,2104.369999,4169.420668,734,489.4,2783.2,382.75
1032,74.4,1209.6,2102.6,3215.5,794.9588135,599,164.32871,7463.709247,10024.68285,2294.821978,3600.620668,1101.2,587.2,3145,439.75
1165.8,85.2,1008,2453,3215.5,637.7588135,549.5859838,190.12871,7527.999209,11278,2539,3031.820668,1468.4,685,2784.035826,496.75
1165.8,96,1209.6,2102.6,3215.5,794.9588135,519.952561,164.32871,6833.263178,11278,2361.285571,3246.6,1374.741443,587.2,2630.324538,439.75
1165.8,85.2,1008,1752.2,3215.5,660.7090941,450.952561,138.52871,7243.974966,9982,2482.74566,3815.4,1741.941443,489.4,2268.524538,382.75
1032,74.4,806.4,1401.8,2845.9,503.5090941,381.952561,112.72871,7023.693746,8686,2190.54566,4384.2,1468.4,391.6,2630.324538,325.75
898.2,63.6,604.8,1051.4,2476.3,471.2,312.952561,86.92871,6230.776593,7390,1898.34566,4953,1101.2,293.8,2268.524538,268.75
764.4,52.8,403.2,701,2106.7,314,243.952561,61.12871,5350.576593,6094,1606.14566,4384.2,734,196,1906.724538,211.75
630.6,42,403.2,701,1737.1,314,228.6544917,51,5162.474344,4798,1313.94566,3815.4,934.3371917,196,1544.924538,154.75
496.8,31.2,403.2,701,1367.5,314,159.6544917,51,5220.839783,4539.752306,1021.74566,3246.6,734,196,1183.124538,115
363,22,403.2,701,1321.269012,314,228.6544917,69.81666667,5285.660289,5795.208306,799.2614575,2677.8,734,196,821.3245383,115
