MESA_CAL_20_hydro,OWENS_G_20_hydro,MC_CALL_20_hydro,FULTON_20_hydro,TESLA_20_hydro,ROUND_MT_20_hydro,COTWDWAP_20_hydro,RNCHSECO_20_hydro
268,94.05714286,1411.2,6,2226.83426,923.4456208,900.3497443,510.5416667
268,96,1612.8,6,1907.364377,1293.045621,928.1793736,579.5416667
268,96,1623.500945,9,1556.964377,990.4176506,1085.379374,510.5416667
268,96,1549.412508,11.95,1297.4,1136.758966,928.1793736,579.5416667
268,96,1446.347247,14.95,1647.8,1445.225881,989.5807693,510.5416667
268,96,1350.7,17.95,1998.2,1108.8,1146.780769,579.5416667
383.4490734,85.2,1552.3,20.95,2348.6,739.2,1053.6,510.5416667
517.2490734,96,1753.9,23.1,2699,739.2,1210.8,579.5416667
651.0490734,96,1753.9,26.1,3049.4,827.7661756,1368,510.5416667
784.8490734,96,1753.9,23.1,3049.4,739.2,1368,579.5416667
651.0490734,96,1753.9,20.1,3049.4,739.2,1282.636646,510.5416667
517.2490734,96,1753.9,17.1,2699,1108.8,1125.436646,441.5416667
383.4490734,85.2,1552.3,14.1,2348.6,1044.798586,968.2366457,510.5416667
268,74.4,1350.7,11.1,1998.2,1039.202354,811.0366457,441.5416667
268,63.6,1149.1,8.1,1647.8,974.8529924,653.8366457,372.5416667
268,52.8,947.5,6,1297.4,1170.591995,496.6366457,303.5416667
268,42,745.9,6,947,1392.839092,339.4366457,256.5227204
268,31.2,815.58906,6,701,1023.239092,314,325.5227204
268,22,1017.18906,6.9,701,1171.730797,314,394.5227204
268,22,1218.78906,8.1,701,1541.330797,471.2,463.5227204
268,32.8,1420.38906,11.1,1051.4,1910.930797,628.4,532.5227204
268,43.6,1621.98906,14.1,1401.8,1541.330797,785.6,595.8920751
401.8,54.4,1753.9,17.1,1469.769736,1802.287911,942.8,526.8920751
330.55,65.2,1753.9,20.1,1820.169736,1560.785905,1100,457.8920751
464.35,76,1753.9,23.1,2170.569736,1930.385905,1257.2,388.8920751
330.55,85.2,1753.9,26.1,2520.969736,1739.978508,1368,319.8920751
464.35,74.4,1753.9,26.1,2871.369736,1991.813216,1368,350.1337916
496.8,63.6,1753.9,26.1,3049.4,1972.58122,1368,419.1337916
630.6,52.8,1753.9,26.1,2757.609386,1947.12158,1368,488.1337916
764.4,63.6,1753.9,26.1,2407.209386,2036.632568,1222.355723,557.1337916
898.2,74.4,1753.9,25.5375,2056.809386,2406.232568,1065.155723,488.1337916
1032,85.2,1753.9,22.5375,1706.409386,2379.588749,907.9557233,419.1337916
1165.8,96,1753.9,19.5375,1356.009386,2749.188749,750.7557233,350.1337916
1165.8,96,1753.9,22.5375,1328.897463,2990.574471,593.5557233,370.7069337
1032,89.5,1753.9,19.5375,978.4974631,2938.559979,436.3557233,331.0664048
898.2,78.7,1753.9,22.5375,1328.897463,2568.959979,593.5557233,262.0664048
764.4,67.9,1753.9,19.5375,987.6120009,2199.359979,471.2,193.0664048
630.6,57.1,1552.3,16.5375,701,1851.900133,314,138
496.8,46.3,1350.7,13.5375,701,1656.889485,314,138
363,35.5,1149.1,10.5375,701,1570.986098,314,138
268,24.7,947.5,7.5375,701,1201.386098,314,138
268,22,745.9,6,701,831.7860984,314,138
268,22,947.5,6,701,1201.386098,314,207
268,32.8,1149.1,9,1051.4,1570.986098,471.2,276
268,43.6,1350.7,12,1401.8,1382.905091,628.4,345
323.9432412,54.4,1552.3,15,1752.2,1501.621453,785.6,414
346.1714573,65.2,1753.9,18,2102.6,1871.221453,942.8,483
268,60.075,1753.9,21,2453,1501.621453,1100,552
366.6853015,70.875,1753.9,24,2803.4,1788.558322,1257.2,599
268,60.075,1753.9,26.1,3049.4,1736.735364,1368,599
363,49.275,1753.9,26.1,3049.4,1643.604627,1368,599
496.8,42,1753.9,26.1,2816.795302,1523.87148,1368,599
630.6,52.8,1753.9,25.18392857,2466.395302,1769.302576,1368,535.5292589
764.4,63.6,1753.9,22.18392857,2115.995302,2138.902576,1307.866667,561.0253499
898.2,74.4,1753.9,19.18392857,1765.595302,2508.502576,1150.666667,492.0253499
1032,85.2,1753.9,22.18392857,1415.195302,2659.598287,993.4666667,423.0253499
1165.8,96,1753.9,19.18392857,1064.795302,3029.198287,836.2666667,354.0253499
1165.8,96,1753.9,16.18392857,941.0281852,2694.825318,679.0666667,325.1955777
1032,96,1753.9,13.18392857,1051.4,2817.703676,521.8666667,307.173764
898.2,85.2,1559.490367,12,1401.8,2448.103676,628.4,276
764.4,74.4,1357.890367,9,1051.4,2078.503676,471.2,207
630.6,63.6,1156.290367,6,701,1790.246772,314,138
496.8,52.8,954.6903667,9,701,1512.712324,314,138
363,42,753.0903667,6,701,1444.033715,314,138
268,31.2,700.2769111,6,701,1422.139663,314,138
268,22,901.8769111,6,701,1491.554308,314,138
268,22,1103.476911,9,701,1861.154308,314,207
268,32.8,1305.076911,12,1051.4,2230.754308,471.2,276
401.8,43.6,1506.676911,15,1401.8,2072.477439,628.4,345
535.6,54.4,1708.276911,18,1752.2,2442.077439,785.6,414
401.8,65.2,1753.9,21,2102.6,2811.677439,942.8,483
268,76,1753.9,24,2453,2537.666662,1100,552
268,86.8,1753.9,26.1,2803.4,2327.855291,1257.2,599
268,76,1753.9,26.1,3049.4,2293.275252,1368,599
304.482008,71.33333333,1753.9,24.25714286,2915.035413,2208.259583,1368,599
438.282008,82.13333333,1753.9,21.25714286,2564.635413,2099.499748,1368,599
572.082008,92.93333333,1753.9,18.25714286,2214.235413,1729.899748,1368,599
705.882008,85.2,1753.9,15.25714286,1863.835413,1360.299748,1368,599
839.682008,74.4,1753.9,12.25714286,1513.435413,1729.899748,1210.8,530
973.482008,85.2,1753.9,15.25714286,1863.835413,1923.748448,1368,599
1107.282008,96,1753.9,12.25714286,1513.435413,2293.348448,1210.8,541.5
1007.685189,96,1753.9,12,1186.752111,2587.529903,1053.6,472.5
873.8851888,85.2,1753.9,9,1051.4,2957.129903,896.4,403.5
740.0851888,74.4,1753.9,12,1401.8,2587.529903,791.6,334.5
606.2851888,63.6,1753.9,9,1051.4,2217.929903,634.4,265.5
472.4851888,52.8,1552.3,6,701,1848.329903,477.2,196.5
338.6851888,42,1350.7,6,701,1617.051669,320,138
268,31.2,1149.1,9,701,1479.305188,314,138
268,22,947.5,12,701,1436.890785,314,138
268,22,745.9,10.6,701,1647.36228,314,138
268,22,544.3,7.6,757.5533903,2016.96228,388.596511,169.6166914
268,32.50692862,745.9,10.6,1107.95339,2386.56228,545.796511,238.6166914
401.8,43.30692862,947.5,13.6,1458.35339,2756.16228,702.996511,307.6166914
535.6,54.10692862,1149.1,16.6,1808.75339,3125.76228,860.196511,259.3605606
401.8,60.46752184,1350.7,19.6,2159.15339,2756.16228,1017.396511,312.3207261
268,49.66752184,1149.1,16.6,2509.55339,2386.56228,1174.596511,243.3207261
268,38.86752184,1175.788091,13.65555556,2859.95339,2016.96228,1331.796511,213.1359093
268,28.06752184,1377.388091,16.65555556,3049.4,1776.368747,1368,175.9193983
268,25.68701811,1578.988091,19.65555556,3049.4,1882.356833,1368,153.634904
293.6851828,36.48701811,1437.347966,22.65555556,3049.4,1882.770424,1368,144.295056
427.4851828,47.28701811,1235.747966,25.65555556,3049.4,1513.170424,1368,139.1872248
561.2851828,58.08701811,1034.147966,22.65555556,3049.4,1143.570424,1368,138
695.0851828,68.88701811,832.5479657,19.65555556,2923.526268,1513.170424,1210.8,190.3728624
828.8851828,79.68701811,1034.147966,22.65555556,3049.4,1562.524414,1368,259.3728624
962.6851828,90.48701811,1235.747966,19.65555556,3049.4,1640.828114,1368,328.3728624
1096.485183,96,1034.147966,18,3049.4,1271.228114,1368,340.9943522
962.6851828,96,832.5479657,15,3049.4,1592.436331,1210.8,350.9656204
828.8851828,85.2,806.4,12,3049.4,1222.836331,1056.208141,281.9656204
695.0851828,74.4,604.8,9,2699,853.2363313,899.0081411,212.9656204
561.2851828,63.6,403.2,6,2348.6,1004.47173,741.8081411,143.9656204
427.4851828,52.8,403.2,6,1998.2,739.2,584.6081411,138
293.6851828,42,403.2,6,1647.8,972.2509088,427.4081411,138
268,31.2,403.2,6,1297.4,1212.854652,314,138
268,22,403.2,6,947,1582.454652,314,196.9135663
268,22,403.2,6,741.2857143,1952.054652,314,265.9135663
268,32.8,604.8,9,1091.685714,2321.654652,471.2,334.9135663
401.8,43.6,806.4,12,1442.085714,2691.254652,628.4,403.9135663
535.6,54.4,1008,15,1792.485714,2518.958346,785.6,334.9135663
401.8,63.66666667,1209.6,18,2142.885714,2149.358346,942.8,265.9135663
268,52.86666667,1411.2,21,2493.285714,1779.758346,1100,196.9135663
268,63.66666667,1612.8,24,2843.685714,1410.158346,1257.2,138
268,52.86666667,1572.6584,24.76153846,3049.4,1040.558346,1330.560587,138
268,42.06666667,1371.0584,21.76153846,3049.4,1128.531798,1173.360587,138
321.9885486,52.86666667,1169.4584,18.76153846,3049.4,758.9317981,1016.160587,138
455.7885486,52.8,967.8584,15.76153846,3049.4,739.2,858.9605871,138
589.5885486,63.6,766.2584,12.76153846,2699,789.2913219,701.7605871,138
723.3885486,74.4,604.8,9.76153846,2348.6,1158.891322,681.0975978,138
857.1885486,85.2,806.4,12.76153846,2699,1528.491322,838.2975978,202.1569595
990.9885486,96,1008,15.76153846,3049.4,1898.091322,995.4975978,271.1569595
1124.788549,96,1209.6,18.76153846,3049.4,2267.691322,1152.697598,227.6922908
990.9885486,96,1008,15.76153846,3049.4,1898.091322,1309.897598,188.1957215
857.1885486,85.2,806.4,12.76153846,2699,1528.491322,1152.697598,150.4031044
723.3885486,74.4,604.8,9.76153846,2348.6,1158.891322,995.4975978,138
589.5885486,63.6,403.2,6.76153846,1998.2,1013.772161,838.2975978,138
455.7885486,52.8,403.2,6,1647.8,1076.620616,681.0975978,138
321.9885486,42,403.2,9,1297.4,1137.963442,680.0961418,138
268,31.2,403.2,6,947,1358.496076,764.4020004,138
268,22,435.9,6,701,1118.191425,921.6020004,138
268,22,403.2,9,701,748.5914247,924.6109232,138
268,22,403.2,6,701,739.2,767.4109232,138
268,22,403.2,6,701,739.2,610.2109232,148
268,22,403.2,6,838.9574187,739.2,453.0109232,217
311.833394,22,604.8,6,1189.357419,739.2,314,286
419.5516504,22,654.3551626,6,1473.894691,739.2,314,355
553.3516504,27.28,460.013784,6,1123.494691,739.2,314,424
687.1516504,38.08,403.2,6,1284.062747,739.2,372.18605,483
820.9516504,48.88,426.2873583,6,1622.611012,739.2,529.38605,414
815.5940178,59.68,459.1996951,6,1973.011012,739.2,686.58605,345
681.7940178,48.88,403.2,6,1622.611012,739.2,529.38605,276
547.9940178,52.8,533.3,9,1647.8,743.6486997,528.6941811,207
681.7940178,63.6,544.4,12,1998.2,739.2,685.8941811,138
815.5940178,74.4,746,15,2348.6,1108.8,843.0941811,138
949.3940178,85.2,947.6,18,2699,1470.08103,1000.294181,138
1083.194018,96,1149.2,21,3049.4,1100.48103,1157.494181,207
1033.800646,96,1008,21.375,3049.4,739.2,1221.935865,138
900.0006457,85.2,806.4,18.375,2699,739.2,1064.735865,138
766.2006457,74.4,604.8,15.375,2348.6,885.5358963,907.5358654,138
632.4006457,63.6,403.2,18.375,1998.2,748.1058316,750.3358654,138
735.5861569,63.6,725.8849114,6,1426.234705,1293.511853,424.8,238.9090909
601.7861569,52.8,524.2849114,6,1075.834705,1469.086241,314,169.9090909
467.9861569,42,403.2,6,725.4347053,1460.595507,314,138
334.1861569,31.2,403.2,6.2,701,1090.995507,314,138
268,22,403.2,6,701,1460.595507,314,138
268,22,604.8,9,1051.4,1830.195507,471.2,138
401.8,32.8,806.4,12,1401.8,1986.621005,628.4,177.2857051
535.6,43.6,1008,15,1752.2,2356.221005,785.6,246.2857051
535.6,54.4,1209.6,18,2102.6,2725.821005,942.8,244.7537108
401.8,52.5,1411.2,21,2453,2647.053755,1100,194.7361528
268,63.3,1612.8,24,2803.4,2277.453755,1257.2,167.9631391
268,74.1,1753.9,24.74615385,3049.4,1907.853755,1368,158.9560955
268,84.9,1753.9,21.74615385,3049.4,1538.253755,1368,156.8581086
268,85.2,1552.3,18.74615385,2991.805704,1168.653755,1368,172.8487222
303.6077573,74.4,1564.418822,15.74615385,3049.4,1538.253755,1368,161.9631671
437.4077573,63.6,1442.351871,12.74615385,3049.4,1907.853755,1368,156.1526097
571.2077573,74.4,1240.751871,9.74615385,3049.4,1865.694561,1327.28,195.1262341
705.0077573,85.2,1039.151871,6.74615385,2921.601174,2235.294561,1170.08,264.1262341
838.8077573,96,837.5518711,9.74615385,2816.641382,2604.894561,1012.88,333.1262341
972.6077573,96,635.9518711,12.74615385,2732.914698,2235.294561,855.68,345
838.8077573,85.2,604.8,15.74615385,2929.532926,1865.694561,698.48,276
705.0077573,74.4,806.4,18.74615385,3049.4,1496.094561,628.4,207
571.2077573,63.6,604.8,15.74615385,2699,1126.494561,471.2,138
437.4077573,52.8,403.2,12.74615385,2348.6,1128.818256,314,138
303.6077573,42,403.2,9.74615385,1998.2,909.2767148,314,138
268,31.2,403.2,7.4,1647.8,1040.533825,314,138
268,22,403.2,10.4,1297.4,1298.722915,314,138
268,22,403.2,12.1,947,1011.140996,314,138
268,22,403.2,9.1,701,1380.740996,314,204.2045397
268,22,604.8,12.1,1051.4,1750.340996,471.2,273.2045397
268,22,806.4,15.1,1401.8,2119.940996,628.4,342.2045397
401.8,32.8,1008,18.1,1752.2,2489.540996,785.6,292.2019872
268,27.28,1209.6,21.1,2102.6,2815.117227,942.8,231.9648227
268,38.08,1411.2,24.1,2453,2445.517227,1100,162.9648227
268,48.88,1611.112,21.1,2803.4,2075.917227,1257.2,138
309.4402212,59.68,1409.512,18.1,3049.4,1706.317227,1100,142.6016411
303.9169602,70.48,1207.912,21.1,3049.4,1336.717227,1212.003054,138
437.7169602,63.6,1209.6,18.39230769,3049.4,1217.363049,1228.392211,138
571.5169602,52.8,1411.2,15.39230769,3049.4,1302.944048,1281.514738,138
705.3169602,63.6,1612.8,12.39230769,3049.4,933.3440481,1124.314738,138
839.1169602,74.4,1411.2,9.39230769,2699,1302.944048,967.1147383,150.0502683
972.9169602,85.2,1612.8,12.39230769,3049.4,1507.624108,1124.314738,219.0502683
1106.71696,96,1411.2,9.39230769,2734.742824,1877.224108,967.1147383,288.0502683
1165.8,96,1209.6,12,2898.251435,1722.710267,809.9147383,336.286755
1032,85.2,1008,9,2547.851435,2092.310267,967.1147383,293.0718491
898.2,74.4,806.4,12,2197.451435,1722.710267,1039.533856,224.0718491
764.4,63.6,604.8,9,1847.051435,1353.110267,882.3338557,155.0718491
630.6,52.8,403.2,6,1496.651435,1303.838573,725.1338557,138
496.8,42,403.2,8.4,1146.251435,1567.516027,567.9338557,138
363,31.2,410.8,11.4,795.8514351,1584.41451,410.7338557,138
268,22,422.8,14.4,701,1625.680189,333.8474698,138
268,22,422.3,17.4,701,1801.093146,491.0474698,207
268,22,416.8022914,14.4,701,2170.693146,648.2474698,276
401.8,32.8,618.4022914,17.4,1051.4,2540.293146,805.4474698,345
535.6,43.6,820.0022914,20.4,1401.8,2909.893146,962.6474698,414
669.4,54.4,1021.602291,23.4,1752.2,2540.293146,1119.84747,483
556.8179027,65.2,1223.202291,20.4,2102.6,2438.224253,1277.04747,414
423.0179027,76,1424.802291,17.4,2453,2223.048287,1368,345
289.2179027,86.8,1626.402291,14.4,2803.4,2143.554867,1368,276
268,96,1753.9,11.4,3049.4,1900.490565,1368,207
373.1006306,96,1753.9,8.4,3049.4,1878.905039,1368,138
506.9006306,96,1753.9,6,3049.4,1741.145299,1368,138
640.7006306,96,1753.9,8.1,3049.4,1517.582279,1368,138
764.4,96,1753.9,11.1,3049.4,1738.606551,1368,138
898.2,96,1753.9,14.1,2724.816582,2108.206551,1368,138
1032,96,1753.9,17.1,2618.090437,2477.806551,1368,207
1165.8,96,1753.9,20.1,2968.490437,2510.18484,1368,276
1165.8,96,1753.9,23.1,2618.090437,2879.78484,1210.8,332.4
1165.8,96,1753.9,26.1,2490.402309,2510.18484,1368,401.4
1032,95.46666667,1587.266653,23.1,2140.002309,2140.58484,1368,332.4
898.2,84.66666667,1385.666653,20.1,1789.602309,1845.629867,1210.8,263.4
764.4,73.86666667,1184.066653,17.1,1439.202309,1476.029867,1053.6,194.4
630.6,63.06666667,982.4666535,14.1,1088.802309,1727.773055,896.4,138
496.8,52.26666667,780.8666535,11.1,738.4023094,1358.173055,739.2,138
363,41.46666667,579.2666535,8.1,701,988.5730553,582,138
426.7911667,30.66666667,405.2,6,701,739.2,424.8,138
560.5911667,22,503.1971254,8.1,701,1108.8,314,207
694.3911667,22,704.7971254,11.1,1051.4,1478.4,471.2,276
828.1911667,22,906.3971254,14.1,1401.8,1848,628.4,345
961.9911667,22,1107.997125,17.1,1752.2,2217.6,785.6,414
1095.791167,22,1309.597125,20.1,2102.6,2587.2,942.8,483
1165.8,22,1511.197125,23.1,2453,2721.466163,1100,552
1165.8,22,1712.797125,26.1,2288.242353,2907.308704,1086.977554,568.2888006
1165.8,22,1753.9,26.1,1937.842353,3012.46143,929.7775541,499.2888006
1165.8,22,1753.9,26.1,1587.442353,2684.286868,879.8070459,461
1165.8,22,1753.9,26.1,1937.842353,2382.214761,1037.007046,530
1165.8,23.51487333,1753.9,26.1,2215.212543,2370.270791,942.8,599
1165.8,34.31487333,1753.9,26.1,1864.812543,2262.264612,785.6,530
1165.8,45.11487333,1753.9,26.1,2208.317813,2631.864612,628.4,541.7998999
1165.8,55.91487333,1753.9,26.1,1857.917813,2979.881324,471.2,472.7998999
1165.8,66.71487333,1696.70336,23.1,1507.517813,3215.5,314,403.7998999
1165.8,77.51487333,1495.10336,23.76924,1157.117813,2982.332925,314,339.0612937
1165.8,66.71487333,1293.50336,20.76924,1203.529634,2612.732925,471.2,304.2691056
1165.8,55.91487333,1091.90336,17.76924,1401.8,2243.132925,628.4,276
1032,45.11487333,890.3033603,14.76924,1051.4,1873.532925,471.2,207
898.2,34.31487333,688.7033603,11.76924,701,1999.585087,314,138
764.4,23.51487333,487.1033603,8.76924,701,1866.811836,314,138
630.6,22,403.2,7.5,701,1497.211836,314,138
496.8,22,403.2,6,701,1671.212258,314,201.3787926
363,22,403.2,6,701,1301.612258,314,270.3787926
496.8,22,440.1709485,9,701,1671.212258,314,339.3787926
630.6,32.8,641.7709485,12,1051.4,2040.812258,471.2,408.3787926
764.4,43.6,843.3709485,15,1401.8,2410.412258,628.4,477.3787926
898.2,54.4,1044.970949,18,1752.2,2780.012258,785.6,546.3787926
1032,65.2,1246.570949,21,2102.6,2594.456633,942.8,599
1165.8,54.4,1448.170949,24,2453,2224.856633,1100,530
1165.8,43.6,1649.770949,26.1,2506.4,1855.256633,1257.2,461
1165.8,32.8,1753.9,26.1,2156,1832.32921,1312.305323,392
1165.8,29.95026334,1753.9,26.1,1805.6,1462.72921,1155.105323,323
1165.8,40.75026334,1753.9,26.1,1455.2,1093.12921,997.9053231,254
1165.8,32.8,1753.9,24.295392,1104.8,1462.72921,840.7053231,189.6034944
1165.8,22,1753.9,21.295392,754.4,1832.32921,683.5053231,258.6034944
1165.8,32.8,1753.9,18.295392,1051.4,2201.92921,526.3053231,327.6034944
1165.8,43.6,1552.3,21.295392,1401.8,2571.52921,683.5053231,396.6034944
1165.8,54.4,1753.9,24.295392,1752.2,2941.12921,840.7053231,465.6034944
1165.8,65.2,1552.3,26.1,2102.6,3209.753529,997.9053231,534.6034944
1165.8,54.4,1350.7,26.1,1752.2,2840.153529,840.7053231,465.6034944
1159.582333,43.6,1149.1,23.1,1401.8,2470.553529,683.5053231,396.6034944
1025.782333,32.8,947.5,20.1,1051.4,2100.953529,526.3053231,327.6034944
891.9823333,22,745.9,17.1,701,1731.353529,369.1053231,258.6034944
758.1823333,32.8,947.5,14.1,701,1361.753529,526.3053231,189.6034944
624.3823333,22,809.8734091,11.1,939.2261834,1030.255735,683.5053231,258.6034944
490.5823333,22,608.2734091,11.2,701,1108.8,840.7053231,327.6034944
451.6586182,22,406.6734091,8.3,701,739.2,997.9053231,258.6034944
559.0751522,22,403.2,11.3,701,1108.8,840.7053231,327.6034944
638.3249819,22,512.9420563,9,701,739.2,997.9053231,258.6034944
772.1249819,22,714.5420563,6,701,1108.8,840.7053231,327.6034944
905.9249819,22,916.1420563,9,701,1150.381862,997.9053231,396.6034944
1039.724982,22,1028.895338,12,701,780.781862,1057.56269,465.6034944
1156.279238,22,1230.495338,15,701,1108.8,900.36269,396.6034944
1022.479238,22,1365.4754,12,701,739.2,1057.56269,327.6034944
956.203553,22,1567.0754,14.352875,701,803.9059075,900.36269,396.6034944
880.7618988,26.90768571,1580.603032,17.352875,701,739.2,988.8696866,465.6034944
930.7847715,37.70768571,1379.003032,20.352875,701,1030.917469,831.6696866,396.6034944
796.9847715,48.50768571,1177.403032,23.352875,701,739.2,988.8696866,465.6034944
764.4,59.30768571,975.8030318,26.1,701,871.7480603,831.6696866,396.6034944
898.2,70.10768571,1149.1,26.1,1051.4,1108.8,674.4696866,465.6034944
1032,80.90768571,1350.7,26.1,1385.896404,739.2,831.6696866,396.6034944
1165.8,91.70768571,1552.3,23.1,1736.296404,739.2,988.8696866,465.6034944
1165.8,96,1753.9,20.1,2086.696404,739.2,1110.62223,396.6034944
1165.8,96,1753.9,17.1,1889.071151,739.2,953.4222298,465.6034944
1053.520877,85.2,1552.3,20.1,1538.671151,942.6695631,796.2222298,458.9678391
919.7208771,74.4,1350.7,23.1,1188.271151,792.832483,639.0222298,389.9678391
785.9208771,63.6,1149.1,26.1,1538.671151,786.2823829,481.8222298,458.9678391
652.1208771,52.8,947.5,23.1,1188.271151,771.2375965,324.6222298,527.9678391
518.3208771,42,745.9,20.1,837.8711508,944.5383797,314,596.9678391
384.5208771,31.2,544.3,17.1,701,963.312127,314,599
268,22,403.2,14.1,884.2638576,967.5956256,314,530
268,22,403.2,11.1,1024.943438,933.9032323,314,461
268,22,403.2,12.2,1375.343438,1164.143583,314,392
328.836846,22,403.2,15.2,1260.9386,794.5435834,314,323
462.636846,22,403.2,18.2,910.5386004,739.2,334.6263387,392
596.436846,22,403.2,15.2,777.3756315,739.2,491.8263387,323
730.236846,26.91793333,403.2,12.2,701,739.2,649.0263387,392
864.036846,37.71793333,403.2,9.2,701,973.5978705,806.2263387,461
997.836846,48.51793333,403.2,6.2,701,1229.330344,963.4263387,530
1131.636846,52.8,403.2,6,701,1419.960559,1120.626339,461
1165.8,42,527.8181818,6,701,1233.995067,1175.348846,530
1165.8,52.8,729.4181818,9,701,990.2521523,1018.148846,599
1032,63.6,931.0181818,12,701,964.3376753,860.9488464,558.6268024
989.5081234,74.4,1132.618182,12,701,1008.189105,703.7488464,489.6268024
1123.308123,85.2,1334.218182,9,701,739.2,860.9488464,420.6268024
1165.8,96,1535.818182,6,1051.4,739.2,1018.148846,351.6268024
1165.8,96,1737.418182,7.5823,1401.8,739.2,969.8037919,282.6268024
1165.8,96,1535.818182,10.5823,1124.713533,739.2,812.6037919,213.6268024
1032,85.2,1334.218182,13.5823,774.3135332,1108.8,655.4037919,282.6268024
898.2,74.4,1132.618182,16.5823,1124.713533,1264.980715,498.2037919,213.6268024
764.4,63.6,931.0181818,19.5823,774.3135332,895.3807152,341.0037919,144.6268024
630.6,52.8,729.4181818,16.5823,701,1115.89205,314,138
496.8,42,527.8181818,13.5823,701,1058.729738,314,138
363,31.2,403.2,10.5823,701,1024.629896,314,138
268,22,403.2,7.5823,701,739.2,314,138
268,22,403.2,6,701,836.8089033,314,138
268,22,553.1772727,6,701,1206.408903,314,138
